Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Establishment of Protein Localization to Plasma Membrane (GO:0061951)	1/41	0.36795743661870817	0.4848421885580483	0	0	2.2291666666666665	2.2286941030942344	RAB34
Heart Contraction (GO:0060047)	1/41	0.36795743661870817	0.4848421885580483	0	0	2.2291666666666665	2.2286941030942344	TPM1
Endomembrane System Organization (GO:0010256)	3/196	0.3721154494350229	0.48985092241062933	0	0	1.3877527626209363	1.3718645545905248	SMPD4;REEP4;CSNK1D
Regulation of Glycolytic Process (GO:0006110)	1/42	0.37499788282120056	0.4903543743938175	0	0	2.1746897732135215	2.1330116237134735	EIF6
Notch Signaling Pathway (GO:0007219)	1/42	0.37499788282120056	0.4903543743938175	0	0	2.1746897732135215	2.1330116237134735	JAG1
Response to cAMP (GO:0051591)	1/42	0.37499788282120056	0.4903543743938175	0	0	2.1746897732135215	2.1330116237134735	EZR
Keratinocyte Differentiation (GO:0030216)	1/42	0.37499788282120056	0.4903543743938175	0	0	2.1746897732135215	2.1330116237134735	JAG1
Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900225)	1/42	0.37499788282120056	0.4903543743938175	0	0	2.1746897732135215	2.1330116237134735	HSPA8
Negative Regulation of DNA Recombination (GO:0045910)	1/42	0.37499788282120056	0.4903543743938175	0	0	2.1746897732135215	2.1330116237134735	C1QBP
Regulation of Cellular Component Size (GO:0032535)	1/42	0.37499788282120056	0.4903543743938175	0	0	2.1746897732135215	2.1330116237134735	EZR
Positive Regulation of Epithelial Cell Proliferation (GO:0050679)	2/118	0.37827619075019325	0.4941705137012515	0	0	1.5383563724745557	1.4954834369272578	BMP4;CLSTN1
Protein Localization to Membrane (GO:0072657)	3/199	0.38115738913374764	0.4956818649767291	0	0	1.366308470290771	1.317863126463254	RAB34;BSG;EZR
Negative Regulation of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/43	0.38196024264048023	0.4956818649767291	0	0	2.1228070175438596	2.0430717380801258	CDK2AP2
Negative Regulation of Organelle Assembly (GO:1902116)	1/43	0.38196024264048023	0.4956818649767291	0	0	2.1228070175438596	2.0430717380801258	PHF23
Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/43	0.38196024264048023	0.4956818649767291	0	0	2.1228070175438596	2.0430717380801258	RPL23
Neutrophil Chemotaxis (GO:0030593)	1/43	0.38196024264048023	0.4956818649767291	0	0	2.1228070175438596	2.0430717380801258	CLSTN1
Positive Regulation of Production of Molecular Mediator of Immune Response (GO:0002702)	1/43	0.38196024264048023	0.4956818649767291	0	0	2.1228070175438596	2.0430717380801258	PHB2
Positive Regulation of Stress Fiber Assembly (GO:0051496)	1/43	0.38196024264048023	0.4956818649767291	0	0	2.1228070175438596	2.0430717380801258	TPM1
Negative Regulation of Organelle Organization (GO:0010639)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	SLC25A6
Regulation of Microtubule-Based Process (GO:0032886)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	CDK2AP2
Regulation of Monoatomic Cation Transmembrane Transport (GO:1904062)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	GNB2
Amino Acid Transport (GO:0006865)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	SLC38A2
Regulation of Ossification (GO:0030278)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	BMP4
Bone Development (GO:0060348)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	TFAP2A
Embryonic Organ Morphogenesis (GO:0048562)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	HOXA9
Substantia Nigra Development (GO:0021762)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	DYNLL1
Regulation of Autophagosome Assembly (GO:2000785)	1/44	0.38884537835002264	0.5003260536521735	0	0	2.0733374133006937	1.95841957580053	PHF23
Protein Ubiquitination (GO:0016567)	5/368	0.3891829754555873	0.5003260536521735	0	0	1.2302612160566706	1.1610044876749055	RNF126;VCP;UBE2S;UBE2D3;RACK1
Endothelial Cell Migration (GO:0043542)	1/45	0.39565414272336397	0.5067473301858011	0	0	2.0261164274322168	1.8786451913347215	PLXND1
Positive Regulation of Nucleocytoplasmic Transport (GO:0046824)	1/45	0.39565414272336397	0.5067473301858011	0	0	2.0261164274322168	1.8786451913347215	RAN
Protein Localization to Cilium (GO:0061512)	1/45	0.39565414272336397	0.5067473301858011	0	0	2.0261164274322168	1.8786451913347215	CSNK1D
Negative Regulation of BMP Signaling Pathway (GO:0030514)	1/45	0.39565414272336397	0.5067473301858011	0	0	2.0261164274322168	1.8786451913347215	UBE2D3
Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/46	0.4023873793554866	0.5120276847591131	0	0	1.9809941520467835	1.8033782641541631	CDC37
T Cell Differentiation (GO:0030217)	1/46	0.4023873793554866	0.5120276847591131	0	0	1.9809941520467835	1.8033782641541631	CLSTN1
- Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051898)	1/46	0.4023873793554866	0.5120276847591131	0	0	1.9809941520467835	1.8033782641541631	RACK1
Neurotransmitter Transport (GO:0006836)	1/46	0.4023873793554866	0.5120276847591131	0	0	1.9809941520467835	1.8033782641541631	SLC38A2
Central Nervous System Neuron Differentiation (GO:0021953)	1/46	0.4023873793554866	0.5120276847591131	0	0	1.9809941520467835	1.8033782641541631	CSNK1D
Mononuclear Cell Differentiation (GO:1903131)	1/46	0.4023873793554866	0.5120276847591131	0	0	1.9809941520467835	1.8033782641541631	BMP4
Regulation of Cell-Cell Adhesion (GO:0022407)	1/46	0.4023873793554866	0.5120276847591131	0	0	1.9809941520467835	1.8033782641541631	JAG1
Retrograde Vesicle-Mediated Transport, Golgi to Endoplasmic Reticulum (GO:0006890)	1/47	0.40904592228646103	0.5180996783203976	0	0	1.9378337147215865	1.732283525896591	TMEM115
Positive Regulation of Chromosome Organization (GO:2001252)	1/47	0.40904592228646103	0.5180996783203976	0	0	1.9378337147215865	1.732283525896591	GNL3
Stem Cell Differentiation (GO:0048863)	1/47	0.40904592228646103	0.5180996783203976	0	0	1.9378337147215865	1.732283525896591	BMP4
Positive Regulation of mRNA Catabolic Process (GO:0061014)	1/47	0.40904592228646103	0.5180996783203976	0	0	1.9378337147215865	1.732283525896591	PABPC1
Positive Regulation of miRNA Transcription (GO:1902895)	1/47	0.40904592228646103	0.5180996783203976	0	0	1.9378337147215865	1.732283525896591	GNL3
Positive Regulation of Angiogenesis (GO:0045766)	2/126	0.40961186331546884	0.5183383302600356	0	0	1.4385391502060536	1.283961274671775	PKM;CLSTN1
Nuclear Receptor-Mediated Steroid Hormone Signaling Pathway (GO:0030518)	1/48	0.4156305965557203	0.5225831584899304	0	0	1.8965098917506533	1.6650567944420334	DDX5
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	1/48	0.4156305965557203	0.5225831584899304	0	0	1.8965098917506533	1.6650567944420334	BCAR1
Membrane Lipid Biosynthetic Process (GO:0046467)	1/48	0.4156305965557203	0.5225831584899304	0	0	1.8965098917506533	1.6650567944420334	CERS1
Pyruvate Metabolic Process (GO:0006090)	1/48	0.4156305965557203	0.5225831584899304	0	0	1.8965098917506533	1.6650567944420334	PKM
Mitophagy (GO:0000423)	1/48	0.4156305965557203	0.5225831584899304	0	0	1.8965098917506533	1.6650567944420334	PHB2
Natural Killer Cell Activation (GO:0030101)	1/48	0.4156305965557203	0.5225831584899304	0	0	1.8965098917506533	1.6650567944420334	CLSTN1
Negative Regulation of TORC1 Signaling (GO:1904262)	1/48	0.4156305965557203	0.5225831584899304	0	0	1.8965098917506533	1.6650567944420334	YWHAZ
Regulation of Neuron Apoptotic Process (GO:0043523)	2/129	0.4211657377881897	0.5269102413606354	0	0	1.4043497866731416	1.2143817708504652	TFAP2A;ATF4
RNA 3'-End Processing (GO:0031123)	1/49	0.4221422181330654	0.5269102413606354	0	0	1.856907894736842	1.6014215303713524	PAF1
Actin Polymerization or Depolymerization (GO:0008154)	1/49	0.4221422181330654	0.5269102413606354	0	0	1.856907894736842	1.6014215303713524	FLII
Carboxylic Acid Transport (GO:0046942)	1/49	0.4221422181330654	0.5269102413606354	0	0	1.856907894736842	1.6014215303713524	SLC38A2
Regulation of Stem Cell Differentiation (GO:2000736)	1/49	0.4221422181330654	0.5269102413606354	0	0	1.856907894736842	1.6014215303713524	JAG1
Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661)	1/49	0.4221422181330654	0.5269102413606354	0	0	1.856907894736842	1.6014215303713524	BMP4
mRNA Catabolic Process (GO:0006402)	1/49	0.4221422181330654	0.5269102413606354	0	0	1.856907894736842	1.6014215303713524	DDX5
Protein Localization to Chromosome (GO:0034502)	1/49	0.4221422181330654	0.5269102413606354	0	0	1.856907894736842	1.6014215303713524	BOD1
Regulation of DNA Repair (GO:0006282)	2/130	0.42499146664926957	0.5299848171747931	0	0	1.3933094713656389	1.192235671276507	MORF4L1;TAF10
Regulation of Interleukin-12 Production (GO:0032655)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	C1QBP
RNA Methylation (GO:0001510)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	FBL
Negative Regulation of Phosphorylation (GO:0042326)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	DYNLL1
Negative Regulation of Protein Binding (GO:0032091)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	RACK1
Neutrophil Migration (GO:1990266)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	CLSTN1
Positive Regulation of Developmental Growth (GO:0048639)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	NACA
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	APEX1
Insulin Receptor Signaling Pathway (GO:0008286)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	BCAR1
Negative Regulation of ERK1 and ERK2 Cascade (GO:0070373)	1/50	0.428581593958488	0.5301284040585622	0	0	1.818922305764411	1.5411258349481065	EZR
Regulation of Intracellular Signal Transduction (GO:1902531)	4/302	0.4332958076826049	0.535477177271122	0	0	1.197434750186428	1.0014561434847078	PRMT5;TRAF4;NOP2;EZR
Autophagosome Maturation (GO:0097352)	1/51	0.4349495220686511	0.535592550493505	0	0	1.7824561403508772	1.4839398255821403	VCP
Positive Regulation of Actin Filament Bundle Assembly (GO:0032233)	1/51	0.4349495220686511	0.535592550493505	0	0	1.7824561403508772	1.4839398255821403	TPM1
Positive Regulation of Nervous System Development (GO:0051962)	1/51	0.4349495220686511	0.535592550493505	0	0	1.7824561403508772	1.4839398255821403	CLSTN1
Proton Transmembrane Transport (GO:1902600)	1/51	0.4349495220686511	0.535592550493505	0	0	1.7824561403508772	1.4839398255821403	ATP5F1B
Negative Regulation of Protein Ubiquitination (GO:0031397)	1/52	0.44124679179727605	0.5414046873437534	0	0	1.747420020639835	1.4296533350395326	IVNS1ABP
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	1/52	0.44124679179727605	0.5414046873437534	0	0	1.747420020639835	1.4296533350395326	SLC38A2
Regulation of Telomere Maintenance (GO:0032204)	1/52	0.44124679179727605	0.5414046873437534	0	0	1.747420020639835	1.4296533350395326	GNL3
Signal Transduction by P53 Class Mediator (GO:0072331)	1/52	0.44124679179727605	0.5414046873437534	0	0	1.747420020639835	1.4296533350395326	DDX5
B Cell Differentiation (GO:0030183)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	CLSTN1
Negative Regulation of Immune System Process (GO:0002683)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	TARBP2
Regulation of Focal Adhesion Assembly (GO:0051893)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	ACTG1
Negative Regulation of Protein Catabolic Process (GO:0042177)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	MAD2L1
Regulation of Proteolysis (GO:0030162)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	CSTB
Regulation of Smooth Muscle Cell Proliferation (GO:0048660)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	BMP4
Cellular Response to Mechanical Stimulus (GO:0071260)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	CNN2
Cytoplasmic Microtubule Organization (GO:0031122)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	EZR
Positive Regulation of miRNA Metabolic Process (GO:2000630)	1/53	0.44747418377332193	0.5439322718759017	0	0	1.7137314439946019	1.3780738901910636	GNL3
Regulation of Protein Phosphorylation (GO:0001932)	2/136	0.44766457918409963	0.5439322718759017	0	0	1.3305279768558091	1.0693600162665067	BMP4;RACK1
Protein Targeting (GO:0006605)	2/136	0.44766457918409963	0.5439322718759017	0	0	1.3305279768558091	1.0693600162665067	NACA;CDC37
Regulation of ERK1 and ERK2 Cascade (GO:0070372)	3/223	0.4521626015218507	0.5489118053841743	0	0	1.2158085277554305	0.9650035518759793	EZR;PHB2;YWHAZ
Positive Regulation of DNA-templated Transcription, Elongation (GO:0032786)	1/54	0.45363247001307905	0.5497240788419748	0	0	1.6813141343925853	1.3290249307459396	SUPT4H1
Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261)	1/54	0.45363247001307905	0.5497240788419748	0	0	1.6813141343925853	1.3290249307459396	TAF10
Regulation of Cytoskeleton Organization (GO:0051493)	2/139	0.4588128712847697	0.5517472679193892	0	0	1.3011993954789542	1.0137811562638501	CDK2AP2;EZR
Negative Regulation of Cell Motility (GO:2000146)	2/139	0.4588128712847697	0.5517472679193892	0	0	1.3011993954789542	1.0137811562638501	JAG1;TPM1
Golgi to Plasma Membrane Transport (GO:0006893)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	RAB34
RNA Modification (GO:0009451)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	SYNCRIP
Rho Protein Signal Transduction (GO:0007266)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	ARHGDIA
Regulation of Metabolic Process (GO:0019222)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	EIF6
Regulation of Peptide Hormone Secretion (GO:0090276)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	ENSA
Nucleus Organization (GO:0006997)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	REEP4
Striated Muscle Contraction (GO:0006941)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	TPM1
Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	RACK1
Positive Regulation of Telomere Maintenance (GO:0032206)	1/55	0.4597224140566506	0.5517472679193892	0	0	1.6500974658869396	1.2823442358276524	GNL3
Nucleosome Assembly (GO:0006334)	1/56	0.4657447711019254	0.5570275006297418	0	0	1.6200159489633175	1.2378825310462902	SSRP1
Response to Peptide Hormone (GO:0043434)	1/56	0.4657447711019254	0.5570275006297418	0	0	1.6200159489633175	1.2378825310462902	EIF6
Epidermal Cell Differentiation (GO:0009913)	1/56	0.4657447711019254	0.5570275006297418	0	0	1.6200159489633175	1.2378825310462902	JAG1
Positive Regulation of Leukocyte Chemotaxis (GO:0002690)	1/56	0.4657447711019254	0.5570275006297418	0	0	1.6200159489633175	1.2378825310462902	C1QBP
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	2/141	0.4661725893653298	0.5570310781033606	0	0	1.2823503311887934	0.9786889392088844	TPM1;CDK16
Protein Polyubiquitination (GO:0000209)	3/228	0.46655916956945725	0.5570310781033606	0	0	1.188495575221239	0.9060738821454201	RNF126;UBE2S;UBE2D3
ERBB Signaling Pathway (GO:0038127)	1/57	0.47170028792757557	0.5592784933718146	0	0	1.5910087719298245	1.195502253285106	BCAR1
Cartilage Development (GO:0051216)	1/57	0.47170028792757557	0.5592784933718146	0	0	1.5910087719298245	1.195502253285106	BMP4
Sprouting Angiogenesis (GO:0002040)	1/57	0.47170028792757557	0.5592784933718146	0	0	1.5910087719298245	1.195502253285106	BMP4
Glucose Metabolic Process (GO:0006006)	1/57	0.47170028792757557	0.5592784933718146	0	0	1.5910087719298245	1.195502253285106	ATF4
Heart Morphogenesis (GO:0003007)	1/57	0.47170028792757557	0.5592784933718146	0	0	1.5910087719298245	1.195502253285106	BMP4
Memory (GO:0007613)	1/57	0.47170028792757557	0.5592784933718146	0	0	1.5910087719298245	1.195502253285106	PLK2
Muscle Organ Development (GO:0007517)	1/57	0.47170028792757557	0.5592784933718146	0	0	1.5910087719298245	1.195502253285106	TAGLN
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535)	1/57	0.47170028792757557	0.5592784933718146	0	0	1.5910087719298245	1.195502253285106	ATP5F1B
Positive Regulation of Multicellular Organismal Process (GO:0051240)	5/407	0.4740941513225876	0.5616318117048428	0	0	1.1087420042643923	0.8275088692437168	BMP4;WWTR1;TGFB1I1;C1QBP;CLSTN1
Negative Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903321)	1/58	0.4775897031463409	0.5643121019104356	0	0	1.5630193905817173	1.1550764512050544	IVNS1ABP
Regulation of Myoblast Differentiation (GO:0045661)	1/58	0.4775897031463409	0.5643121019104356	0	0	1.5630193905817173	1.1550764512050544	BMP4
Protein Polymerization (GO:0051258)	1/58	0.4775897031463409	0.5643121019104356	0	0	1.5630193905817173	1.1550764512050544	UBE2S
Protein-Containing Complex Assembly (GO:0065003)	4/321	0.47970627481960065	0.5663256365669059	0	0	1.1245986680686997	0.8261091401460618	PIH1D1;TCP1;EIF4H;CSNK1D
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	2/145	0.48071334878786065	0.5670269999018323	0	0	1.2462339422691846	0.9128465911985103	WWTR1;RACK1
Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260)	1/59	0.48341374729941444	0.5677733747152233	0	0	1.5359951603145796	1.1164878060495358	TAF10
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	1/59	0.48341374729941444	0.5677733747152233	0	0	1.5359951603145796	1.1164878060495358	TAF10
Response to Reactive Oxygen Species (GO:0000302)	1/59	0.48341374729941444	0.5677733747152233	0	0	1.5359951603145796	1.1164878060495358	TPM1
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	1/59	0.48341374729941444	0.5677733747152233	0	0	1.5359951603145796	1.1164878060495358	BSG
Protein Homotetramerization (GO:0051289)	1/59	0.48341374729941444	0.5677733747152233	0	0	1.5359951603145796	1.1164878060495358	SHMT2
Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	1/60	0.4891731427926796	0.5725786232347392	0	0	1.5098870056497176	1.0796277578320228	TPT1
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	1/60	0.4891731427926796	0.5725786232347392	0	0	1.5098870056497176	1.0796277578320228	TAF10
Negative Regulation of Protein Kinase Activity (GO:0006469)	1/60	0.4891731427926796	0.5725786232347392	0	0	1.5098870056497176	1.0796277578320228	TARBP2
Regulation of SMAD Protein Signal Transduction (GO:0060390)	1/60	0.4891731427926796	0.5725786232347392	0	0	1.5098870056497176	1.0796277578320228	BMP4
Regulation of Cold-Induced Thermogenesis (GO:0120161)	2/148	0.49145887055860493	0.5747640794522696	0	0	1.2204453563454227	0.8669763406397024	RHEB;ATF4
Autophagy of Mitochondrion (GO:0000422)	1/61	0.4948686042261602	0.5767865820055331	0	0	1.4846491228070176	1.044395722400488	PHB2
Organic Cation Transport (GO:0015695)	1/61	0.4948686042261602	0.5767865820055331	0	0	1.4846491228070176	1.044395722400488	SLC38A2
Phospholipid Transport (GO:0015914)	1/61	0.4948686042261602	0.5767865820055331	0	0	1.4846491228070176	1.044395722400488	PITPNM1
Telomere Organization (GO:0032200)	1/61	0.4948686042261602	0.5767865820055331	0	0	1.4846491228070176	1.044395722400488	APEX1
Antiviral Innate Immune Response (GO:0140374)	1/62	0.5005008381239808	0.582362415884937	0	0	1.4602387115329307	1.0106983914901402	PHB2
protein-DNA Complex Assembly (GO:0065004)	1/62	0.5005008381239808	0.582362415884937	0	0	1.4602387115329307	1.0106983914901402	SSRP1
Cilium Assembly (GO:0060271)	3/241	0.5031764484235396	0.5849799015118712	0	0	1.122852680895367	0.7711913659528158	RAB34;CSNK1D;DYNLL1
Epigenetic Regulation of Gene Expression (GO:0040029)	1/63	0.5060705433843584	0.5873498360665462	0	0	1.4366157328805886	0.9784491021154049	HDAC7
Transcription Preinitiation Complex Assembly (GO:0070897)	1/63	0.5060705433843584	0.5873498360665462	0	0	1.4366157328805886	0.9784491021154049	TAF10
Negative Regulation of Multicellular Organismal Process (GO:0051241)	3/243	0.5086968157903089	0.5898992635811605	0	0	1.1133849557522124	0.7525403282526787	BMP4;RHEB;ATF4
Positive Regulation of Developmental Process (GO:0051094)	3/244	0.5114450639671858	0.5902497130690114	0	0	1.1087100209304888	0.7434068118658465	BMP4;MSTO1;C1QBP
Anterior/Posterior Pattern Specification (GO:0009952)	1/64	0.5115784111814448	0.5902497130690114	0	0	1.4137426900584795	0.9475672709158818	HOXA9
Regulation of Synapse Assembly (GO:0051963)	1/64	0.5115784111814448	0.5902497130690114	0	0	1.4137426900584795	0.9475672709158818	CLSTN1
Positive Regulation of Neurogenesis (GO:0050769)	1/64	0.5115784111814448	0.5902497130690114	0	0	1.4137426900584795	0.9475672709158818	PLXND1
Positive Regulation of Organelle Assembly (GO:1902117)	1/64	0.5115784111814448	0.5902497130690114	0	0	1.4137426900584795	0.9475672709158818	NUP62
Positive Regulation of Phagocytosis (GO:0050766)	1/64	0.5115784111814448	0.5902497130690114	0	0	1.4137426900584795	0.9475672709158818	LYAR
Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	1/65	0.51702512512876	0.5930455278210421	0	0	1.3915844298245614	0.9179778837510919	BMP4
Regulation of Phosphorylation (GO:0042325)	1/65	0.51702512512876	0.5930455278210421	0	0	1.3915844298245614	0.9179778837510919	DYNLL1
Positive Regulation of Cell Junction Assembly (GO:1901890)	1/65	0.51702512512876	0.5930455278210421	0	0	1.3915844298245614	0.9179778837510919	CLSTN1
Fat Cell Differentiation (GO:0045444)	1/65	0.51702512512876	0.5930455278210421	0	0	1.3915844298245614	0.9179778837510919	CTBP1
Glycerophospholipid Metabolic Process (GO:0006650)	1/65	0.51702512512876	0.5930455278210421	0	0	1.3915844298245614	0.9179778837510919	SMPD4
Protein Autoubiquitination (GO:0051865)	1/65	0.51702512512876	0.5930455278210421	0	0	1.3915844298245614	0.9179778837510919	UBE2D3
Negative Regulation of Autophagy (GO:0010507)	1/65	0.51702512512876	0.5930455278210421	0	0	1.3915844298245614	0.9179778837510919	EIF4G2
Regulation of Type I Interferon Production (GO:0032479)	1/66	0.5224113612596948	0.5982206430978148	0	0	1.3701079622132253	0.8896110355472143	DDX56
Negative Regulation of Binding (GO:0051100)	1/66	0.5224113612596948	0.5982206430978148	0	0	1.3701079622132253	0.8896110355472143	RACK1
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056)	2/157	0.5228439706608723	0.5982206430978148	0	0	1.1490692056273981	0.7451394296175602	ARHGDIA;NUP62
Protein Maturation (GO:0051604)	2/158	0.5262505954428309	0.6016170420841023	0	0	1.1416468993561504	0.7329119220175736	NAA50;PCSK7
Regulation of Cellular Localization (GO:0060341)	1/67	0.527737788115401	0.602815293745795	0	0	1.3492822966507176	0.8624015140537943	RACK1
Epithelium Development (GO:0060429)	2/159	0.529640846502721	0.6044861864075112	0	0	1.1343191447571481	0.7209235087982022	TAGLN;PIH1D1
Ras Protein Signal Transduction (GO:0007265)	1/68	0.5330050670586844	0.6073270835655026	0	0	1.3290782927467923	0.8362884224401331	PLK2
Skeletal System Development (GO:0001501)	2/160	0.5330146654744579	0.6073270835655026	0	0	1.1270841465454748	0.7091684909829213	TFAP2A;ANKRD11
Peptidyl-Serine Phosphorylation (GO:0018105)	1/69	0.5382138519686738	0.6112221825913888	0	0	1.309468524251806	0.8112148386437169	PLK2
Phosphatidylinositol Metabolic Process (GO:0046488)	1/69	0.5382138519686738	0.6112221825913888	0	0	1.309468524251806	0.8112148386437169	PITPNM1
Skin Development (GO:0043588)	1/69	0.5382138519686738	0.6112221825913888	0	0	1.309468524251806	0.8112148386437169	JAG1
Negative Regulation of TOR Signaling (GO:0032007)	1/69	0.5382138519686738	0.6112221825913888	0	0	1.309468524251806	0.8112148386437169	YWHAZ
Regulation of Heart Contraction (GO:0008016)	1/70	0.5433647895826333	0.6155034881213598	0	0	1.2904271548436308	0.7871275044695808	TPM1
Positive Regulation of Endothelial Cell Proliferation (GO:0001938)	1/70	0.5433647895826333	0.6155034881213598	0	0	1.2904271548436308	0.7871275044695808	CLSTN1
tRNA Modification (GO:0006400)	1/70	0.5433647895826333	0.6155034881213598	0	0	1.2904271548436308	0.7871275044695808	DUS1L
Positive Regulation of Signal Transduction (GO:0009967)	3/256	0.54377693451654	0.6155034881213598	0	0	1.0554933715764805	0.6430236219702381	JAG1;PIH1D1;RAB34
Cellular Response to Reactive Oxygen Species (GO:0034614)	1/71	0.5484585196655986	0.6202912252890171	0	0	1.2719298245614035	0.7639765433258106	TPM1
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	1/72	0.5534956747167116	0.6249585208766817	0	0	1.253953545836422	0.7417152042741638	BMP4
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/72	0.5534956747167116	0.6249585208766817	0	0	1.253953545836422	0.7417152042741638	RACK1
Positive Regulation of Cytoskeleton Organization (GO:0051495)	1/73	0.5584768803682428	0.6285153743816372	0	0	1.2364766081871346	0.720299627097593	NUP62
Embryonic Organ Development (GO:0048568)	1/73	0.5584768803682428	0.6285153743816372	0	0	1.2364766081871346	0.720299627097593	ATF4
Establishment of Protein Localization to Membrane (GO:0090150)	1/73	0.5584768803682428	0.6285153743816372	0	0	1.2364766081871346	0.720299627097593	NACA
Negative Regulation of Cellular Response to Growth Factor Stimulus (GO:0090288)	1/73	0.5584768803682428	0.6285153743816372	0	0	1.2364766081871346	0.720299627097593	UBE2D3
Cellular Response to Nitrogen Compound (GO:1901699)	2/168	0.5594077255616697	0.6290473441410094	0	0	1.0723422323655858	0.6228986041963184	RPL23;EZR
Peptidyl-Serine Modification (GO:0018209)	1/74	0.5634027554698778	0.6319869144282209	0	0	1.2194784907474165	0.6996886285454387	PLK2
Gland Development (GO:0048732)	1/74	0.5634027554698778	0.6319869144282209	0	0	1.2194784907474165	0.6996886285454387	EZR
Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/74	0.5634027554698778	0.6319869144282209	0	0	1.2194784907474165	0.6996886285454387	PIH1D1
Regulation of Fat Cell Differentiation (GO:0045598)	1/75	0.5682739118658996	0.6369306783607184	0	0	1.2029397818871503	0.6798435076013025	WWTR1
