Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030949)	1/11	0.07178910994741447	0.20022061653465706	0	0	14.818840579710145	39.03315931041373	ITGA5
Regulation of Cell Cycle Checkpoint (GO:1901976)	1/11	0.07178910994741447	0.20022061653465706	0	0	14.818840579710145	39.03315931041373	RFWD3
Regulation of Viral Genome Replication (GO:0045069)	2/66	0.07331601739405111	0.20403075893212907	0	0	4.6523722627737225	12.156537882765756	DDX3X;TNIP1
Cell-Cell Junction Assembly (GO:0007043)	2/67	0.07524833807080375	0.20465487850495873	0	0	4.580572711959573	11.849765075307362	WDR1;RHOC
Negative Regulation of Cell Adhesion (GO:0007162)	2/67	0.07524833807080375	0.20465487850495873	0	0	4.580572711959573	11.849765075307362	MUC1;SNAI2
Ras Protein Signal Transduction (GO:0007265)	2/68	0.07719684762361122	0.20465487850495873	0	0	4.510948905109489	11.554329443984514	PLK2;RGL2
DNA Strand Elongation (GO:0022616)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	POLD2
DNA Strand Elongation Involved in DNA Replication (GO:0006271)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	POLD2
- Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902166)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	MUC1
Negative Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010745)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	NFKBIA
Negative Regulation of Mitochondrial Membrane Permeability (GO:0035795)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	BCL2L1
Regulation of Lamellipodium Organization (GO:1902743)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	EPHA2
Regulation of Leukocyte Adhesion to Vascular Endothelial Cell (GO:1904994)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	RELA
Negative Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900025)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	CORO1C
Negative Regulation of Transcription by Competitive Promoter Binding (GO:0010944)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	MUC1
Negative Regulation of Vascular Permeability (GO:0043116)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	VEGFA
Regulation of Protein K63-linked Ubiquitination (GO:1900044)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	DDX3X
Branching Involved in Blood Vessel Morphogenesis (GO:0001569)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	VEGFA
cAMP Metabolic Process (GO:0046058)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	EPHA2
Camera-Type Eye Morphogenesis (GO:0048593)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	VEGFA
Cellular Response to Angiotensin (GO:1904385)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	RELA
Cellular Response to Fluid Shear Stress (GO:0071498)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	NFE2L2
Dehydroascorbic Acid Transport (GO:0070837)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	SLC2A1
Sphingomyelin Metabolic Process (GO:0006684)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	SMPD4
Positive Regulation of Insulin Receptor Signaling Pathway (GO:0046628)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	SNX5
Fibrinolysis (GO:0042730)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	PLAU
Wound Healing, Spreading of Epidermal Cells (GO:0035313)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	ITGA5
Positive Regulation of Vascular Permeability (GO:0043117)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	VEGFA
Lysosomal Membrane Organization (GO:0097212)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	CHMP1A
Regulation of ATP Biosynthetic Process (GO:2001169)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	ENO1
Regulation of Actin Filament Depolymerization (GO:0030834)	1/12	0.0780559189884949	0.20465487850495873	0	0	13.471014492753623	34.35552968418185	WDR1
Cellular Response to Growth Factor Stimulus (GO:0071363)	3/149	0.08000745910487236	0.2072717720512948	0	0	3.0691982272361	7.751675722537369	EHD1;SNAI2;VEGFA
Positive Regulation of Endothelial Cell Proliferation (GO:0001938)	2/70	0.08114122577302954	0.2072717720512948	0	0	4.377844568484328	10.995237316749876	F3;VEGFA
Phagocytosis (GO:0006909)	2/71	0.08313649880043955	0.2072717720512948	0	0	4.314185972707077	10.730551635018685	MYH9;CORO1C
Cellular Response to Reactive Oxygen Species (GO:0034614)	2/71	0.08313649880043955	0.2072717720512948	0	0	4.314185972707077	10.730551635018685	RELA;NFE2L2
Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	2/71	0.08313649880043955	0.2072717720512948	0	0	4.314185972707077	10.730551635018685	ELOB;CSNK1D
MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	TNIP1
Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902165)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	MUC1
Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062207)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	FLOT1
Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	ASXL1
Regulation of Protein Autophosphorylation (GO:0031952)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	VEGFA
Body Fluid Secretion (GO:0007589)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	VEGFA
Regulation of Retinoic Acid Receptor Signaling Pathway (GO:0048385)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	ASXL1
Cardiac Cell Development (GO:0055006)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	VEGFA
Outer Mitochondrial Membrane Organization (GO:0007008)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	TOMM20
Cellular Response to Arsenic-Containing Substance (GO:0071243)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	DDX3X
Response to Interleukin-6 (GO:0070741)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	RELA
Response to Nerve Growth Factor (GO:1990089)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	EHD1
Positive Regulation of Cellular Response to Insulin Stimulus (GO:1900078)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	SNX5
Endonucleolytic Clvg of Tricistronic rRNA Trnscpt (GO:0000479)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	KRI1
Positive Regulation of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	FLOT1
Extracellular Transport (GO:0006858)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	ARRDC1
Fatty Acid Elongation (GO:0030497)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	ELOVL1
Positive Regulation of Protein Polyubiquitination (GO:1902916)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	DDX3X
Intrinsic Apoptotic Signaling Pathway in Response to Oxidative Stress (GO:0008631)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	DAXX
Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	TOMM20
Protein Localization to Phagophore Assembly Site (GO:0034497)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	WDR45B
Negative Regulation by Host of Viral Transcription (GO:0043922)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	PSMC3
Negative Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043518)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	SNAI2
Negative Regulation of T Cell Differentiation (GO:0045581)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	IRF1
Regulation of Branching Involved in Ureteric Bud Morphogenesis (GO:0090189)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	VEGFA
Regulation of Carbohydrate Catabolic Process (GO:0043470)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	EIF6
Regulation of Cell Fate Commitment (GO:0010453)	1/13	0.08428072055040829	0.2072717720512948	0	0	12.347826086956522	30.543609040451187	MTA2
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056)	3/157	0.09022198479843338	0.2102537632179868	0	0	2.908613445378151	6.9966177174307065	DNMBP;ARHGDIA;NUP62
Negative Regulation of Epithelial Cell Migration (GO:0010633)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	CORO1C
Regulation of Endocytic Recycling (GO:2001135)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	EHD1
Negative Regulation of Focal Adhesion Assembly (GO:0051895)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	CORO1C
GTP Metabolic Process (GO:0046039)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	RAN
Regulation of Leukocyte Migration (GO:0002685)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	VEGFA
Negative Regulation of Protein Tyrosine Kinase Activity (GO:0061099)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	GPRC5A
Negative Regulation of Transcription Elongation by RNA Polymerase II (GO:0034244)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	NELFCD
Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	F3
Blood Coagulation, Fibrin Clot Formation (GO:0072378)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	FLNA
Calcium-Ion Regulated Exocytosis (GO:0017156)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	MYH9
Regulation of Response to Oxidative Stress (GO:1902882)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	NFE2L2
Phagolysosome Assembly (GO:0001845)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	RAB34
Regulation of Trophoblast Cell Migration (GO:1901163)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	VEGFA
Cellular Response to Exogenous dsRNA (GO:0071360)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	FLOT1
Resolution of Meiotic Recombination Intermediates (GO:0000712)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	MUS81
Positive Regulation of T Cell Receptor Signaling Pathway (GO:0050862)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	RELA
Positive Regulation of Endothelial Cell Chemotaxis (GO:2001028)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	VEGFA
Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:0097192)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	BCL2L1
Eye Photoreceptor Cell Differentiation (GO:0001754)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	VEGFA
Positive Regulation of Mitochondrial Translation (GO:0070131)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	DDX3X
Glycogen Catabolic Process (GO:0005980)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	WDR45B
Protein Activation Cascade (GO:0072376)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	FLNA
miRNA Metabolic Process (GO:0010586)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	KHSRP
Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	MUS81
Regulation of RNA Export From Nucleus (GO:0046831)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	DDX39A
Negative Regulation by Host of Viral Process (GO:0044793)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	PSMC3
Negative Regulation of cGAS/STING Signaling Pathway (GO:0160049)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	AURKB
Negative Regulation of Cartilage Development (GO:0061037)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	SNAI2
Negative Regulation of Cell-Substrate Junction Organization (GO:0150118)	1/14	0.09046379410324727	0.2102537632179868	0	0	11.397435897435898	27.385822497753228	CORO1C
Import Into Nucleus (GO:0051170)	2/75	0.09126468618082985	0.2117273981050696	0	0	4.076992300769923	9.760284322535487	NUP62;RAN
Epithelium Development (GO:0060429)	3/159	0.09285725675360632	0.21502893945315038	0	0	2.8710407239819005	6.823579056893393	SNAI2;TAGLN2;VEGFA
Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222)	2/76	0.09333208196435652	0.21573481240941428	0	0	4.0217005326494375	9.537830284383807	DDX3X;RELA
Cytokine-Mediated Signaling Pathway (GO:0019221)	4/255	0.09443412933283124	0.2162121244294199	0	0	2.3855983473513356	5.629660776563458	NFKBIA;F3;RELA;TNFRSF1A
Regulation of RNA Biosynthetic Process (GO:2001141)	6/465	0.09539719877827628	0.2162121244294199	0	0	1.965796845053811	4.61904476715974	DAXX;SUPT4H1;SNAI2;DMAP1;AJUBA;RELA
Cellular Response to Hypoxia (GO:0071456)	2/77	0.09541305831030292	0.2162121244294199	0	0	3.9678832116788323	9.322699647945573	VEGFA;NFE2L2
Negative Regulation of Chondrocyte Differentiation (GO:0032331)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	SNAI2
Regulation of Neuroblast Proliferation (GO:1902692)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	VEGFA
Autophagy of Peroxisome (GO:0030242)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	WDR45B
Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	RELA
Pexophagy (GO:0000425)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	WDR45B
Clathrin Coat Assembly (GO:0048268)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	GAK
Stem Cell Development (GO:0048864)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	SNAI2
Positive Regulation of Mitotic Sister Chromatid Separation (GO:1901970)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	AURKB
Positive Regulation of Transmembrane Transport (GO:0034764)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	ARL6IP1
Protein K6-linked Ubiquitination (GO:0085020)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	UBE2J2
Mammary Gland Epithelium Development (GO:0061180)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	EPHA2
Regulation of ATP Metabolic Process (GO:1903578)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	EIF6
Negative Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900226)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	HSPA8
Regulation of Cell Fate Specification (GO:0042659)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	MTA2
Regulation of Cholesterol Storage (GO:0010885)	1/15	0.09660541729825144	0.2162121244294199	0	0	10.582815734989648	24.733315174887057	EHD1
Regulation of Protein Binding (GO:0043393)	2/78	0.09750734107392665	0.2170821330224788	0	0	3.9154821359969265	9.114567425559509	FLOT1;RAN
Cellular Response to Decreased Oxygen Levels (GO:0036294)	2/78	0.09750734107392665	0.2170821330224788	0	0	3.9154821359969265	9.114567425559509	VEGFA;NFE2L2
Positive Regulation of Growth (GO:0045927)	2/78	0.09750734107392665	0.2170821330224788	0	0	3.9154821359969265	9.114567425559509	DDX3X;EIF4G2
Chromatin Remodeling (GO:0006338)	4/261	0.10065306923621914	0.21758554910254868	0	0	2.329211701974348	5.348046233493359	DAXX;DDX56;DMAP1;MTA2
D-glucose Import (GO:0046323)	1/16	0.1027058659672393	0.21758554910254868	0	0	9.876811594202898	22.478497687984063	SLC2A1
Regulation of Fibrinolysis (GO:0051917)	1/16	0.1027058659672393	0.21758554910254868	0	0	9.876811594202898	22.478497687984063	PLAU
Negative Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902254)	1/16	0.1027058659672393	0.21758554910254868	0	0	9.876811594202898	22.478497687984063	MUC1
Golgi to Vacuole Transport (GO:0006896)	1/16	0.1027058659672393	0.21758554910254868	0	0	9.876811594202898	22.478497687984063	GAK
