Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Phospholipid Transport (GO:0015914)	1/61	0.5068458659581904	0.5724468717216541	0	0	1.4337570621468927	0.9743072222669673	PRELID3B
Regulation of Cold-Induced Thermogenesis (GO:0120161)	2/148	0.5096626239826384	0.5751850706378352	0	0	1.1784319440396387	0.7942705470604415	NR1H2;ADIPOR1
DNA-templated Transcription Initiation (GO:0006352)	1/62	0.5125366464005793	0.5766528961037983	0	0	1.4101833842734093	0.9425426930920585	TAF10
Antiviral Innate Immune Response (GO:0140374)	1/62	0.5125366464005793	0.5766528961037983	0	0	1.4101833842734093	0.9425426930920585	PHB2
Regulation of Phagocytosis (GO:0050764)	1/62	0.5125366464005793	0.5766528961037983	0	0	1.4101833842734093	0.9425426930920585	RACK1
Cellular Response to Light Stimulus (GO:0071482)	1/62	0.5125366464005793	0.5766528961037983	0	0	1.4101833842734093	0.9425426930920585	AURKB
Positive Regulation of Cytokine Production (GO:0001819)	4/325	0.5161013684675732	0.5802182562679925	0	0	1.0718115331648683	0.7089519704192249	STOML2;DDX3X;SCRIB;HSPD1
Negative Regulation of Metabolic Process (GO:0009892)	1/63	0.518162031459135	0.5816428316378958	0	0	1.3873701476216511	0.9121504822911524	NR1H2
Canonical Wnt Signaling Pathway (GO:0060070)	1/63	0.518162031459135	0.5816428316378958	0	0	1.3873701476216511	0.9121504822911524	DVL1
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	1/64	0.5237227693575411	0.5856427001358927	0	0	1.3652811407048695	0.8830540128452248	CDK4
Aerobic Electron Transport Chain (GO:0019646)	1/64	0.5237227693575411	0.5856427001358927	0	0	1.3652811407048695	0.8830540128452248	NDUFA5
Positive Regulation of T Cell Differentiation (GO:0045582)	1/64	0.5237227693575411	0.5856427001358927	0	0	1.3652811407048695	0.8830540128452248	SMARCE1
Endocytic Recycling (GO:0032456)	1/64	0.5237227693575411	0.5856427001358927	0	0	1.3652811407048695	0.8830540128452248	EHD1
Protein N-linked Glycosylation (GO:0006487)	1/64	0.5237227693575411	0.5856427001358927	0	0	1.3652811407048695	0.8830540128452248	MOGS
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	2/153	0.5274371341125026	0.5882001013774986	0	0	1.1391292095251515	0.7287301145029923	SHC1;PHB2
Negative Regulation of Viral Process (GO:0048525)	1/65	0.5292196000797549	0.5882001013774986	0	0	1.3438824152542372	0.8551820076959992	CSNK2B
Regulation of Phosphorylation (GO:0042325)	1/65	0.5292196000797549	0.5882001013774986	0	0	1.3438824152542372	0.8551820076959992	NOP53
Cellular Response to Virus (GO:0098586)	1/65	0.5292196000797549	0.5882001013774986	0	0	1.3438824152542372	0.8551820076959992	DDX3X
Glycerophospholipid Metabolic Process (GO:0006650)	1/65	0.5292196000797549	0.5882001013774986	0	0	1.3438824152542372	0.8551820076959992	SMPD4
Protein Targeting to Membrane (GO:0006612)	1/65	0.5292196000797549	0.5882001013774986	0	0	1.3438824152542372	0.8551820076959992	NACA
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	1/65	0.5292196000797549	0.5882001013774986	0	0	1.3438824152542372	0.8551820076959992	NDUFA5
Negative Regulation of Autophagy (GO:0010507)	1/65	0.5292196000797549	0.5882001013774986	0	0	1.3438824152542372	0.8551820076959992	EIF4G2
Negative Regulation of Multicellular Organismal Process (GO:0051241)	3/243	0.531763949983894	0.5905802656639307	0	0	1.0748931623931623	0.678854786591434	NR1H2;ADIPOR1;OVOL2
Cell Cycle G1/S Phase Transition (GO:0044843)	1/66	0.5346532549738587	0.5928908258635982	0	0	1.323142112125163	0.8284680523840909	CDK4
Negative Regulation of Binding (GO:0051100)	1/66	0.5346532549738587	0.5928908258635982	0	0	1.323142112125163	0.8284680523840909	RACK1
Chordate Embryonic Development (GO:0043009)	1/67	0.54002445701384	0.5983944474544894	0	0	1.303030303030303	0.802850198071843	DVL1
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056)	2/157	0.5413410548465656	0.5994002918467259	0	0	1.109512697323267	0.680914358827007	ARHGDIA;FOXM1
Protein Maturation (GO:0051604)	2/158	0.5447726777959043	0.6020026567699897	0	0	1.1023458810692852	0.6695502008279599	APH1A;HSPD1
Ras Protein Signal Transduction (GO:0007265)	1/68	0.5453339210031012	0.6020026567699897	0	0	1.2835188464457374	0.7782706023320063	GRB2
Positive Regulation of Intracellular Protein Transport (GO:0090316)	1/68	0.5453339210031012	0.6020026567699897	0	0	1.2835188464457374	0.7782706023320063	OAZ2
Regulation of T Cell Activation (GO:0050863)	1/68	0.5453339210031012	0.6020026567699897	0	0	1.2835188464457374	0.7782706023320063	HSPD1
Regulation of Inflammatory Response (GO:0050727)	3/249	0.5482501918341839	0.6047665772979034	0	0	1.0483635605586825	0.6300911802415894	NR1H2;GPS2;BRD4
Cell Junction Organization (GO:0034330)	1/69	0.5505823537046179	0.6064265443508413	0	0	1.2645812562313061	0.7546752036603095	DVL1
Skin Development (GO:0043588)	1/69	0.5505823537046179	0.6064265443508413	0	0	1.2645812562313061	0.7546752036603095	ERRFI1
Positive Regulation of Endothelial Cell Proliferation (GO:0001938)	1/70	0.5557704536670495	0.6112224194117738	0	0	1.2461925816752641	0.7320134266384623	PDPK1
Fatty Acid Biosynthetic Process (GO:0006633)	1/70	0.5557704536670495	0.6112224194117738	0	0	1.2461925816752641	0.7320134266384623	ELOVL1
Telomere Maintenance (GO:0000723)	1/72	0.565968409982563	0.6205756836458021	0	0	1.2109692050608738	0.6893042762684799	PPP1CA
Intermediate Filament Organization (GO:0045109)	1/72	0.565968409982563	0.6205756836458021	0	0	1.2109692050608738	0.6893042762684799	VIM
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/72	0.565968409982563	0.6205756836458021	0	0	1.2109692050608738	0.6893042762684799	RACK1
Monocarboxylic Acid Transport (GO:0015718)	1/72	0.565968409982563	0.6205756836458021	0	0	1.2109692050608738	0.6893042762684799	SLC16A1
Spindle Assembly (GO:0051225)	1/73	0.5709796241404366	0.6246687529775224	0	0	1.1940913370998116	0.6691708803206512	AURKB
Establishment of Protein Localization to Membrane (GO:0090150)	1/73	0.5709796241404366	0.6246687529775224	0	0	1.1940913370998116	0.6691708803206512	NACA
Heterochromatin Formation (GO:0031507)	1/73	0.5709796241404366	0.6246687529775224	0	0	1.1940913370998116	0.6691708803206512	HNRNPU
Regulation of MAPK Cascade (GO:0043408)	3/258	0.5723336287045889	0.6256831466673582	0	0	1.010910005027652	0.564121335586148	SHC1;GRB2;PHB2
Positive Regulation of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/74	0.5759332212484558	0.6291491075635143	0	0	1.1776758764801485	0.6497986345329907	LONP1
Cellular Response to Nitrogen Compound (GO:1901699)	2/168	0.578101036006534	0.6310469983511384	0	0	1.0354268136375289	0.5674207513048126	CRTC2;VIM
Plasma Membrane Organization (GO:0007009)	1/75	0.5808298609422895	0.632142966697399	0	0	1.1617040769583142	0.6311508084435744	CHMP1A
Positive Regulation of Protein Localization to Membrane (GO:1905477)	1/75	0.5808298609422895	0.632142966697399	0	0	1.1617040769583142	0.6311508084435744	PDPK1
Positive Regulation of Protein Localization to Nucleus (GO:1900182)	1/75	0.5808298609422895	0.632142966697399	0	0	1.1617040769583142	0.6311508084435744	WWTR1
Positive Regulation of Secretion by Cell (GO:1903532)	1/75	0.5808298609422895	0.632142966697399	0	0	1.1617040769583142	0.6311508084435744	ANXA2
Regulation of Macromolecule Biosynthetic Process (GO:0010556)	2/169	0.581334409523037	0.6322227332053207	0	0	1.0291756911708498	0.5582548561912978	HNRNPDL;CDK4
Negative Regulation of Supramolecular Fiber Organization (GO:1902904)	1/76	0.5856701954950514	0.6345842620811126	0	0	1.1461581920903954	0.6131928609940345	HSPA8
Positive Regulation of Protein Ubiquitination (GO:0031398)	1/76	0.5856701954950514	0.6345842620811126	0	0	1.1461581920903954	0.6131928609940345	MAGEA2
Lymphocyte Differentiation (GO:0030098)	1/76	0.5856701954950514	0.6345842620811126	0	0	1.1461581920903954	0.6131928609940345	GPS2
Protein Deubiquitination (GO:0016579)	1/76	0.5856701954950514	0.6345842620811126	0	0	1.1461581920903954	0.6131928609940345	SHMT2
Regulation of Notch Signaling Pathway (GO:0008593)	1/76	0.5856701954950514	0.6345842620811126	0	0	1.1461581920903954	0.6131928609940345	OVOL2
Nucleosome Organization (GO:0034728)	1/77	0.590454869538368	0.6383531259168492	0	0	1.131021409455843	0.5958922853028585	SMARCE1
Cellular Response to UV (GO:0034644)	1/77	0.590454869538368	0.6383531259168492	0	0	1.131021409455843	0.5958922853028585	AURKB
Positive Regulation of Interleukin-6 Production (GO:0032755)	1/77	0.590454869538368	0.6383531259168492	0	0	1.131021409455843	0.5958922853028585	HSPD1
Regulation of Protein Binding (GO:0043393)	1/78	0.5951845204309293	0.6429922674662804	0	0	1.1162777900066037	0.579218465041529	RACK1
Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091)	2/174	0.5972285682875976	0.6447253910969205	0	0	0.9990103908955963	0.5149452780746193	CRTC2;PHB2
Response to Tumor Necrosis Factor (GO:0034612)	1/79	0.5998597783565961	0.6466135551990955	0	0	1.1019122120817035	0.5631425430703494	SMPD4
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	1/79	0.5998597783565961	0.6466135551990955	0	0	1.1019122120817035	0.5631425430703494	DCUN1D5
Aerobic Respiration (GO:0009060)	1/80	0.6044812661359006	0.6506384259583188	0	0	1.0879103196738897	0.5476373011965884	NDUFA5
Regulation of Catabolic Process (GO:0009894)	1/80	0.6044812661359006	0.6506384259583188	0	0	1.0879103196738897	0.5476373011965884	BECN1
Positive Regulation of JNK Cascade (GO:0046330)	1/81	0.6090495997720592	0.6545943645643979	0	0	1.074258474576271	0.5326770482073766	TRAF4
Protein Modification by Small Protein Removal (GO:0070646)	1/81	0.6090495997720592	0.6545943645643979	0	0	1.074258474576271	0.5326770482073766	GPS1
Regulation of Vesicle-Mediated Transport (GO:0060627)	1/82	0.6135653878612944	0.6584823269433805	0	0	1.0609437120736556	0.518237518722692	BET1L
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	1/82	0.6135653878612944	0.6584823269433805	0	0	1.0609437120736556	0.518237518722692	SHC1
Metal Ion Transport (GO:0030001)	2/180	0.6157011551622206	0.6602910705689944	0	0	0.9650490078890748	0.4680425644196508	LETM1;KCNN4
Negative Regulation of Signal Transduction (GO:0009968)	3/277	0.620494014577872	0.6649446091894448	0	0	0.939921392476137	0.4485674466795555	RACK1;GPS2;OVOL2
Peptidyl-Lysine Modification (GO:0018205)	1/85	0.6268034635486435	0.6697477241707809	0	0	1.0229015334947538	0.4778200584404353	PLOD3
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	1/85	0.6268034635486435	0.6697477241707809	0	0	1.0229015334947538	0.4778200584404353	DVL1
Cellular Respiration (GO:0045333)	1/85	0.6268034635486435	0.6697477241707809	0	0	1.0229015334947538	0.4778200584404353	NDUFA5
Epidermis Development (GO:0008544)	1/85	0.6268034635486435	0.6697477241707809	0	0	1.0229015334947538	0.4778200584404353	OVOL2
Cellular Response to Tumor Necrosis Factor (GO:0071356)	1/86	0.6311150200825338	0.6738635247203165	0	0	1.0108175473579262	0.46524611253099046	SMPD4
Calcium Ion Transmembrane Transport (GO:0070588)	1/87	0.6353769724756271	0.67644345798785	0	0	0.9990145841545132	0.4530898764443411	LETM1
Defense Response to Gram-negative Bacterium (GO:0050829)	1/87	0.6353769724756271	0.67644345798785	0	0	0.9990145841545132	0.4530898764443411	RPL30
Positive Regulation of Endothelial Cell Migration (GO:0010595)	1/87	0.6353769724756271	0.67644345798785	0	0	0.9990145841545132	0.4530898764443411	PDPK1
Synapse Assembly (GO:0007416)	1/87	0.6353769724756271	0.67644345798785	0	0	0.9990145841545132	0.4530898764443411	DVL1
Small GTPase-mediated Signal Transduction (GO:0007264)	2/188	0.6393153520075278	0.6799411003873913	0	0	0.9231754747197438	0.4129894149374476	ARHGDIA;GRB2
T Cell Receptor Signaling Pathway (GO:0050852)	1/88	0.6395898891092855	0.6799411003873913	0	0	0.987482953438535	0.44133388637801024	STOML2
Cellular Response to Hormone Stimulus (GO:0032870)	1/89	0.6437543317355019	0.6828826702780361	0	0	0.9762134052388289	0.42996157556001524	HSPA8
Positive Regulation of Canonical Wnt Signaling Pathway (GO:0090263)	1/89	0.6437543317355019	0.6828826702780361	0	0	0.9762134052388289	0.42996157556001524	DDX3X
Mitotic Spindle Organization (GO:0007052)	1/89	0.6437543317355019	0.6828826702780361	0	0	0.9762134052388289	0.42996157556001524	AURKB
Central Nervous System Development (GO:0007417)	3/287	0.6443227046835424	0.6829913847187802	0	0	0.9063741422896352	0.398401815576626	SLC2A1;SOX10;NPAS2
Regulation of Protein Localization to Plasma Membrane (GO:1903076)	1/90	0.6478708558784833	0.6852659990749325	0	0	0.9651971053132736	0.41895721881250075	PDPK1
Chloride Transport (GO:0006821)	1/90	0.6478708558784833	0.6852659990749325	0	0	0.9651971053132736	0.41895721881250075	BEST1
Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/90	0.6478708558784833	0.6852659990749325	0	0	0.9651971053132736	0.41895721881250075	AGRN
Calcium-Mediated Signaling (GO:0019722)	1/91	0.6519400104325537	0.6885764087133456	0	0	0.9544256120527307	0.4083058822534955	PDPK1
Protein O-linked Glycosylation (GO:0006493)	1/91	0.6519400104325537	0.6885764087133456	0	0	0.9544256120527307	0.4083058822534955	PLOD3
Positive Regulation of Response to Stimulus (GO:0048584)	1/92	0.6559623383927341	0.6923259813417914	0	0	0.9438908549078041	0.3979933748873386	NPAS2
Regulation of Epithelial Cell Proliferation (GO:0050678)	1/93	0.6599383761947979	0.6935266376355367	0	0	0.9335851142225498	0.3880062055655282	OVOL2
Regulation of Insulin Secretion (GO:0050796)	1/93	0.6599383761947979	0.6935266376355367	0	0	0.9335851142225498	0.3880062055655282	ENSA
Regulation of Protein Metabolic Process (GO:0051246)	1/93	0.6599383761947979	0.6935266376355367	0	0	0.9335851142225498	0.3880062055655282	NR1H2
Positive Regulation of Cellular Component Biogenesis (GO:0044089)	1/93	0.6599383761947979	0.6935266376355367	0	0	0.9335851142225498	0.3880062055655282	RACK1
Positive Regulation of Phosphorylation (GO:0042327)	1/93	0.6599383761947979	0.6935266376355367	0	0	0.9335851142225498	0.3880062055655282	RACK1
Negative Regulation of Angiogenesis (GO:0016525)	1/93	0.6599383761947979	0.6935266376355367	0	0	0.9335851142225498	0.3880062055655282	SHC1
Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	3/295	0.6626160254730146	0.6958417574093405	0	0	0.881190727081138	0.36266250639189707	FIBP;SHC1;GRB2
Defense Response to Virus (GO:0051607)	2/198	0.6672169577140582	0.7001718396627125	0	0	0.8756404689535389	0.35431916988473905	DDX56;PHB2
Muscle Contraction (GO:0006936)	1/97	0.6753901460286741	0.7082417411144751	0	0	0.8945091807909604	0.3510633318221934	TPM3
Defense Response to Gram-positive Bacterium (GO:0050830)	1/98	0.6791425707026378	0.710651683547514	0	0	0.8852437532762537	0.3425222327097919	FAU
