gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
A1BG	84.4966	0.6369	0.3548	0.0526	0.0883
A1BG-AS1	59.4934	-0.6361	0.396	0.077	0.1243
A1CF	0.3862	-0.0863	1.0811	0.7168	NA
A2M	37.1048	1.7388	0.5647	2e-04	5e-04
A2M-AS1	1.259	-0.0047	1.0157	0.9893	NA
A3GALT2	0.5023	0.0271	1.0758	0.9118	NA
A4GALT	88.8816	-1.5528	0.3691	0	0
AAAS	1650.3224	0.7809	0.095	0	0
AACS	1402.3798	0.3102	0.0992	0.0017	0.0036
AACSP1	15.5993	-0.3276	0.6539	0.5058	0.6113
AADAC	0.1928	-0.0384	1.081	0.8697	NA
AADAT	460.8113	0.1659	0.1577	0.2859	0.3862
AAED1	146.261	-0.9748	0.2697	2e-04	4e-04
AAGAB	868.6494	-0.2021	0.1255	0.1041	0.1623
AAK1	501.1387	-1.1547	0.1638	0	0
AAMDC	57.0009	0.8265	0.4031	0.0234	0.0423
AAMP	2849.6429	0.3712	0.0894	0	1e-04
AANAT	0.5419	-0.0135	1.0727	0.9571	NA
AAR2	885.4284	-1.1409	0.1214	0	0
AARD	18.422	-0.191	0.6016	0.688	0.7712
AARS	4184.8197	-0.0766	0.0772	0.3197	0.4227
AARS2	816.3002	-0.0019	0.1326	0.9883	0.9926
AARSD1	662.278	0.5227	0.1427	2e-04	5e-04
AASDH	86.7418	-1.5739	0.3669	0	0
AASDHPPT	1979.997	0.8467	0.101	0	0
AASS	635.3658	0.5759	0.1397	0	1e-04
AATF	2916.0098	0.0786	0.0802	0.3253	0.429
AATK	2.7011	-0.5735	1.0218	0.1724	0.2514
ABAT	8.4758	0.0019	0.7447	0.9969	0.9981
ABCA1	94.8704	-0.2775	0.3202	0.3569	0.462
ABCA10	78.2006	0.7788	0.3488	0.0161	0.03
ABCA11P	52.881	-0.4459	0.4267	0.2427	0.3362
ABCA12	4.947	-0.3812	0.8579	0.4368	0.5443
ABCA13	87.44	0.3165	0.334	0.3109	0.4139
ABCA17P	2.0969	0.7274	1.0971	0.0685	0.1119
ABCA2	1357.0821	0.8932	0.1027	0	0
ABCA3	47.6996	0.2278	0.4316	0.5543	0.655
ABCA4	0.6413	-0.1383	1.078	0.5845	NA
ABCA5	48.1366	0.3963	0.4324	0.304	0.4063
ABCA6	0.7478	-0.0327	1.0491	0.9128	NA
ABCA7	116.5772	0.1024	0.3163	0.7311	0.8065
ABCA8	2.6037	0.4187	0.9815	0.3255	0.4292
ABCB1	224.5234	0.627	0.2288	0.0047	0.0094
ABCB10	1146.8978	0.5038	0.1096	0	0
ABCB4	7.0553	0.3994	0.7883	0.429	0.5367
ABCB5	0.5251	-0.1186	1.075	0.643	NA
ABCB6	403.915	-0.4227	0.1899	0.023	0.0415
ABCB7	388.4073	0.5104	0.1701	0.0023	0.0048
ABCB8	708.5801	0.5008	0.1301	1e-04	2e-04
ABCB9	636.0469	-0.181	0.1378	0.1841	0.2657
ABCC1	1789.5007	0.4532	0.0971	0	0
ABCC10	241.1101	-0.4772	0.2156	0.0229	0.0413
ABCC11	0.2152	-0.0426	1.081	0.8558	NA
ABCC2	661.2636	-0.2024	0.1359	0.1321	0.1999
ABCC3	204.7663	0.5361	0.2289	0.0157	0.0292
ABCC4	750.1076	0.3832	0.1326	0.0035	0.0072
ABCC5	379.3708	-1.4266	0.2004	0	0
ABCC6	0.8157	0.1174	1.058	0.6841	NA
ABCC6P1	0.3324	0.1	1.0834	0.6698	NA
ABCC6P2	1.5947	-0.4696	1.061	0.1925	0.2757
ABCC9	17.8383	0.6495	0.6183	0.1793	0.2599
ABCD1	556.9344	0.1913	0.144	0.1789	0.2594
ABCD2	2.2687	-0.2372	0.9737	0.5642	0.6638
ABCD3	753.9712	0.2063	0.1308	0.1113	0.1723
ABCD4	254.8772	-0.1369	0.2131	0.5094	0.6146
ABCE1	3756.8869	0.3838	0.0797	0	0
ABCF1	2978.8524	-0.153	0.0795	0.0532	0.0892
ABCF2	3008.4207	0.2461	0.0802	0.0021	0.0044
ABCF3	545.2201	-1.3384	0.1537	0	0
ABCG1	0.9708	-0.2347	1.0682	0.42	NA
ABCG2	155.9132	0.5863	0.264	0.0205	0.0375
ABCG4	3.3656	-0.6536	1.0227	0.1334	0.2014
ABCG5	0.1976	-0.0398	1.081	0.8649	NA
ABHD1	7.5606	0.4281	0.7771	0.3981	0.5052
ABHD10	766.012	-0.4987	0.1267	1e-04	2e-04
ABHD11	343.6769	0.6485	0.1808	3e-04	6e-04
ABHD12	1333.1343	0.7382	0.1064	0	0
ABHD12B	2.0501	0.4965	1.0332	0.2085	0.2949
ABHD13	392.2027	-0.0965	0.168	0.5594	0.6597
ABHD14A	221.8482	0.7734	0.2231	4e-04	8e-04
ABHD14B	1554.569	0.7372	0.097	0	0
ABHD15	207.7676	-0.6996	0.2374	0.0023	0.0048
ABHD16A	365.5547	0.658	0.1763	1e-04	3e-04
ABHD16B	163.5013	0.6858	0.2521	0.0047	0.0095
ABHD17A	1201.864	0.3111	0.1347	0.0196	0.0359
ABHD17B	675.545	0.7679	0.1354	0	0
ABHD17C	1971.4594	1.1952	0.0911	0	0
ABHD2	1117.2781	-0.5226	0.1166	0	0
ABHD3	295.677	0.5209	0.1924	0.0056	0.0112
ABHD4	139.1697	-1.5751	0.2888	0	0
ABHD5	306.9133	-1.2766	0.2008	0	0
ABHD6	178.4686	-2.132	0.2702	0	0
ABHD8	206.371	-1.5938	0.2399	0	0
ABI1	408.7958	-1.4091	0.1765	0	0
ABI2	728.9113	-0.3934	0.1354	0.0033	0.0068
ABI3	2.369	-0.4373	1.0119	0.2776	0.3769
ABI3BP	14.7271	0.3445	0.6469	0.4826	0.5882
ABL1	1674.8874	-1.761	0.0986	0	0
ABL2	2380.6017	0.4726	0.0892	0	0
ABLIM1	623.589	0.3363	0.1377	0.0135	0.0254
ABLIM2	1.9348	-0.0128	0.9646	0.9751	0.983
ABLIM3	280.4461	-0.1838	0.1955	0.3365	0.4407
ABR	3270.283	0.1366	0.075	0.0676	0.1106
ABRACL	627.4481	0.9197	0.1419	0	0
ABT1	743.4304	0.0701	0.1271	0.5779	0.6763
ABTB1	94.5621	-2.0457	0.3676	0	0
ABTB2	346.9547	-2.6494	0.2403	0	0
AC002116.7	7.6497	0.2641	0.7649	0.5999	0.6951
AC002454.1	8.2735	-0.1407	0.7528	0.7795	0.8434
AC003102.3	0.8573	0.1325	1.0566	0.6512	NA
AC003665.1	12.2864	-0.0567	0.6768	0.9089	0.9398
AC004893.11	23.0777	0.2142	0.5729	0.6445	0.7351
AC005022.1	0.2136	-0.042	1.081	0.8578	NA
AC005264.2	2.0684	0.1103	0.9571	0.792	0.8526
AC005550.4	15.4249	-1.4104	0.7609	0.0087	0.0169
AC005592.2	6.6858	-0.1881	0.7917	0.7066	0.7863
AC005594.3	7.3954	0.6992	0.8431	0.172	0.251
AC006372.4	4.3936	0.7102	0.9566	0.1398	0.2097
AC007038.7	0.2154	-0.0426	1.081	0.8556	NA
AC007040.7	49.2394	-1.973	0.5097	0	0
AC007099.1	1.5285	0.1882	1.0218	0.594	0.6899
AC007163.6	0.2918	0.0956	1.0833	0.683	NA
AC007246.3	10.016	0.2271	0.7165	0.6511	0.7405
AC007551.3	0.4068	-0.0898	1.0812	0.7061	NA
AC007743.1	1.0625	-0.3091	1.0584	0.339	NA
AC007773.2	16.7463	-0.1853	0.6362	0.7035	0.784
AC007879.2	0.7921	0.1088	1.0588	0.7038	NA
AC007966.1	0.4063	-0.0897	1.0812	0.7066	NA
AC009299.3	0.2136	-0.042	1.081	0.8578	NA
AC009501.4	4.218	-0.2336	0.8704	0.6256	0.7187
AC009948.5	57.4913	-1.3999	0.4355	3e-04	7e-04
AC010091.1	4.8105	-0.0907	0.8552	0.8505	0.8956
AC010226.4	34.0959	2.7961	0.6763	0	0
AC010524.2	2.7995	-0.3946	0.9689	0.3617	0.4668
AC010890.1	2.6646	-0.0475	0.9232	0.9148	0.9433
AC010987.6	2.4356	-0.3189	0.961	0.4585	0.5652
AC011738.4	0.9602	0.05	1.0439	0.871	NA
AC011747.7	4.0098	0.4975	0.9338	0.2864	0.3866
AC011899.9	0.5721	0.1492	1.0838	0.5389	NA
AC012309.5	10.8379	0.5421	0.7386	0.287	0.3872
AC012314.8	43.2724	4.282	0.784	0	0
AC015922.6	0.1954	-0.0392	1.081	0.867	NA
AC016629.8	47.9887	-0.6657	0.4451	0.091	0.1443
AC016738.3	0.3316	0.0999	1.0834	0.6703	NA
AC016995.3	1.3945	-0.0426	1.0089	0.9057	NA
AC020571.3	13.577	-0.4608	0.6702	0.3541	0.4594
AC022007.5	0.8576	-0.2009	1.0708	0.4717	NA
AC022311.1	2.3859	-0.4564	1.0121	0.2611	0.3582
AC058791.1	23.108	-0.3012	0.5733	0.5167	0.6214
AC068831.10	1.2946	-0.2062	1.0249	0.557	NA
AC072062.1	0.5255	0.0373	1.0744	0.8807	NA
AC074138.3	3.2749	-0.2789	0.9363	0.5308	0.6337
AC074286.1	0.6206	-0.1579	1.0709	0.5595	NA
AC074289.1	1.5034	0.0915	0.9877	0.8131	NA
AC079145.4	1.1285	-0.1417	1.0301	0.6736	NA
AC079610.2	0.4283	-0.0933	1.0813	0.6955	NA
AC090505.6	0.8331	-0.2293	1.0634	0.4414	NA
AC091729.9	58.7333	-1.0037	0.4525	0.0118	0.0223
AC092295.7	2.0689	-0.0602	0.9767	0.8798	0.9179
AC093391.2	5.5464	0.0434	0.8367	0.929	0.9526
AC095067.1	0.3335	0.1003	1.0835	0.6689	NA
AC096559.1	0.77	-0.0277	1.0571	0.9222	NA
AC097662.2	1.0482	-0.2996	1.0595	0.3484	NA
AC098823.3	0.1928	-0.0384	1.081	0.8697	NA
AC104134.2	1.5706	0.5488	1.0768	0.1333	0.2014
AC104654.1	0.4272	-0.0931	1.0813	0.6962	NA
AC104654.2	0.1928	-0.0384	1.081	0.8697	NA
AC105053.3	1.2092	0.2181	1.0456	0.5006	NA
AC105339.1	2.5943	0.3031	0.9895	0.4527	0.5596
AC109828.1	0.2928	0.0958	1.0833	0.6825	NA
AC137932.6	2.4157	0.0122	0.9399	0.9775	0.9846
AC144449.1	27.0993	6.0698	2.1955	0	0
AC147651.4	1.062	0.1903	1.0497	0.5431	NA
AC159540.1	1.3375	-0.3922	1.055	0.2593	NA
AC159540.1-2	12.4028	-0.503	0.721	0.3207	0.4238
AC226118.1	0.1928	-0.0384	1.081	0.8697	NA
ACAA1	800.1937	0.6325	0.1249	0	0
ACAA2	632.6496	0.7338	0.1364	0	0
ACACA	1360.188	-0.2005	0.1015	0.047	0.0796
ACACB	104.4951	-0.3648	0.3049	0.206	0.292
ACAD10	377.0854	0.4243	0.1729	0.0125	0.0235
ACAD11	186.183	0.2273	0.2343	0.3163	0.4194
ACAD8	283.9727	0.0743	0.2122	0.7192	0.797
ACAD9	995.5658	0.7451	0.1185	0	0
ACADL	5.8823	0.8311	0.8951	0.1051	0.1637
ACADM	1035.7714	0.8305	0.1115	0	0
ACADS	75.8939	0.4107	0.3509	0.2074	0.2937
ACADSB	338.8532	0.7619	0.1829	0	1e-04
ACADVL	8609.0249	0.7319	0.0694	0	0
ACAN	44.0223	0.8631	0.4572	0.0317	0.0557
ACAP1	2.505	0.8709	1.1198	0.0401	0.0691
ACAP2	397.9964	-1.5657	0.1839	0	0
ACAP3	637.1123	-0.5487	0.1723	0.0012	0.0026
ACAT1	1475.0923	0.9712	0.1007	0	0
ACAT2	875.8276	0.4884	0.1237	1e-04	2e-04
ACBD3	1222.0337	-0.6917	0.1058	0	0
ACBD4	56.0703	-0.4741	0.4074	0.1978	0.2822
ACBD5	684.63	-0.948	0.1449	0	0
ACBD6	670.5453	0.0904	0.1328	0.4916	0.597
ACBD7	133.0833	0.1908	0.2774	0.4715	0.5775
ACCS	39.3786	-0.4942	0.4676	0.2263	0.3167
ACCSL	0.1935	-0.0386	1.081	0.869	NA
ACD	801.7289	-0.603	0.1385	0	0
ACE	3.2203	0.2626	0.9155	0.5658	0.6654
ACER2	32.9481	-1.7662	0.5945	2e-04	6e-04
ACER3	300.1532	-0.07	0.2084	0.7303	0.8059
ACHE	11.3803	0.6809	0.7391	0.1841	0.2657
ACIN1	2797.9026	-0.3768	0.0816	0	0
ACKR4	0.4039	-0.0886	1.0812	0.7098	NA
ACLY	7408.3153	0.5163	0.0624	0	0
ACN9	224.8273	0.6471	0.2176	0.0022	0.0047
ACO1	1373.806	0.6154	0.1049	0	0
ACO2	2330.1161	0.9153	0.0861	0	0
ACOT1	44.7031	0.1965	0.4549	0.6238	0.7172
ACOT11	6.6823	-0.3233	0.8014	0.519	0.6234
ACOT12	0.2136	-0.042	1.081	0.8578	NA
ACOT13	184.316	0.2911	0.2367	0.2037	0.2894
ACOT2	394.8761	0.8144	0.1682	0	0
ACOT7	5269.4052	0.9563	0.0699	0	0
ACOT8	390.5592	0.6846	0.1688	0	1e-04
ACOT9	1044.8433	0.3519	0.1106	0.0014	0.0029
ACOX1	596.162	-0.2176	0.1415	0.1196	0.1835
ACOX2	291.9684	0.7596	0.193	1e-04	1e-04
ACOX3	384.2349	0.2785	0.1755	0.1061	0.1652
ACP1	1811.555	0.3995	0.0897	0	0
ACP2	682.0349	0.6328	0.1578	0	1e-04
ACP5	275.8003	0.7214	0.2	2e-04	5e-04
ACP6	552.5381	0.227	0.1439	0.1103	0.171
ACPL2	243.7372	-1.7041	0.224	0	0
ACPP	38.8199	0.894	0.4866	0.0333	0.0583
ACRBP	0.6447	-0.1393	1.0778	0.5823	NA
ACRC	14.2801	-0.6109	0.6712	0.2212	0.3102
ACRV1	4.264	-0.6406	0.958	0.174	0.2534
ACSBG1	4.6821	-0.181	0.8565	0.7076	0.787
ACSBG2	0.241	-0.0517	1.081	0.8257	NA
ACSF2	45.4009	0.2101	0.4444	0.5935	0.6895
ACSF3	578.2666	0.2734	0.1481	0.0614	0.1015
ACSL1	752.2549	0.1023	0.1262	0.4134	0.5204
ACSL3	1776.0273	0.0229	0.0929	0.8043	0.8612
ACSL4	856.4102	-0.1342	0.1227	0.2698	0.3684
ACSL5	41.4556	0.8055	0.4676	0.0485	0.082
ACSM3	39.0701	0.013	0.4698	0.9747	0.9829
ACSM5	1.5415	0.3007	1.0408	0.384	0.49
ACSS1	84.7282	-1.1672	0.3501	3e-04	7e-04
ACSS2	288.9923	0.7261	0.1931	1e-04	3e-04
ACSS3	74.035	0.4592	0.3811	0.1882	0.2706
ACTA1	1.7925	0.0461	0.9869	0.905	0.9367
ACTA2	276.4063	0.5396	0.1987	0.0054	0.0108
ACTB	127898.1868	1.2708	0.0541	0	0
ACTBL2	39.3922	1.8814	0.5376	0	1e-04
ACTC1	1.0042	0.0677	1.0311	0.8371	NA
ACTG1	79496.5066	0.9777	0.0511	0	0
ACTG2	0.5478	0.0262	1.0727	0.9173	NA
ACTL10	73.8715	-0.5461	0.3657	0.1053	0.1641
ACTL6A	1378.5789	0.6927	0.0997	0	0
ACTL7B	0.334	0.1004	1.0835	0.6686	NA
ACTL8	148.6737	1.1119	0.2647	0	0
ACTN1	10408.4993	0.5851	0.0624	0	0
ACTN2	5.5121	-0.622	0.8743	0.2141	0.3017
ACTN4	28140.1861	0.7181	0.0617	0	0
ACTR10	648.9019	0.9644	0.1424	0	0
ACTR1A	2960.858	0.0334	0.0782	0.6682	0.7545
ACTR1B	850.9658	0.4881	0.1204	0	1e-04
ACTR2	8793.4601	0.823	0.0699	0	0
ACTR3	3014.153	0.5063	0.0811	0	0
ACTR3B	360.1132	-0.2216	0.1802	0.2101	0.2968
ACTR3C	0.1928	-0.0384	1.081	0.8697	NA
ACTR5	204.4385	-0.9245	0.2487	1e-04	3e-04
ACTR6	653.9564	0.5164	0.1381	2e-04	4e-04
ACTR8	385.972	-1.3041	0.1818	0	0
ACTRT3	21.1558	-0.296	0.582	0.5271	0.6305
ACVR1	220.8737	-0.4	0.2197	0.0609	0.1008
ACVR1B	299.9296	-1.5834	0.2029	0	0
ACVR1C	1.6392	-0.4989	1.0599	0.1765	0.2563
ACVR2A	110.9012	-0.8512	0.3712	0.0125	0.0237
ACVR2B	174.0853	-1.0067	0.2503	0	1e-04
ACVR2B-AS1	10.9135	0.3224	0.7341	0.5228	0.6268
ACVRL1	1.4974	-0.0474	1.0022	0.8977	NA
ACY1	1450.7844	0.8415	0.098	0	0
ACY3	0.5026	0.0271	1.0758	0.9121	NA
ACYP1	85.9886	0.6081	0.3431	0.0569	0.0948
ACYP2	82.2793	1.4389	0.3579	0	0
AD000090.2	183.9124	0.3471	0.243	0.139	0.2088
ADA	211.2066	0.4092	0.2275	0.0636	0.1047
ADAL	175.7628	-0.0944	0.2497	0.6949	0.7772
ADAM10	2416.6143	0.5276	0.0866	0	0
ADAM11	95.5246	0.5139	0.3187	0.0864	0.1378
ADAM12	66.0966	0.2467	0.3747	0.4737	0.5794
ADAM15	5055.3927	0.9197	0.0713	0	0
ADAM17	826.5024	0.4895	0.1334	2e-04	5e-04
ADAM18	0.1928	-0.0384	1.081	0.8697	NA
ADAM19	2783.0604	0.1675	0.0793	0.034	0.0594
ADAM1A	43.8441	1.0837	0.4561	0.0069	0.0135
ADAM20	0.8605	0.2452	1.0759	0.3819	NA
ADAM20P1	7.3021	1.2215	0.9363	0.0243	0.0437
ADAM21	2.2597	0.4269	0.9831	0.3161	0.4193
ADAM22	221.5499	0.7124	0.2254	0.0011	0.0024
ADAM23	438.2108	0.6961	0.1621	0	0
ADAM28	4.4916	0.0704	0.8694	0.8821	0.9198
ADAM29	0.2136	-0.042	1.081	0.8578	NA
ADAM32	1.4759	-0.2187	1.0198	0.5429	NA
ADAM8	33.4877	-1.5785	0.5659	7e-04	0.0016
ADAM9	3536.6411	0.9876	0.0805	0	0
ADAMTS1	1543.4386	2.3053	0.1096	0	0
ADAMTS10	4.2379	-0.1034	0.8836	0.8255	0.8775
ADAMTS12	716.1499	1.3409	0.1442	0	0
ADAMTS13	30.9773	2.2932	0.6355	0	0
ADAMTS15	144.4708	-1.5012	0.2841	0	0
ADAMTS16	20.1888	-0.4429	0.5924	0.3488	0.4539
ADAMTS17	28.0317	-0.5344	0.5455	0.2372	0.33
ADAMTS18	8.5856	0.701	0.7775	0.1741	0.2535
ADAMTS19	3.1012	-0.031	0.9075	0.9455	0.9635
ADAMTS2	5.82	0.7991	0.8791	0.1194	0.1832
ADAMTS20	6.3022	-0.4862	0.8252	0.334	0.4383
ADAMTS3	204.8414	0.3819	0.2331	0.0906	0.1438
ADAMTS4	25.3641	-0.4647	0.5449	0.3035	0.4058
ADAMTS5	3.3874	0.0348	0.8974	0.9398	0.96
ADAMTS6	224.979	0.4312	0.2326	0.0556	0.0929
ADAMTS7	132.1434	0.8116	0.2826	0.0026	0.0053
ADAMTS8	1.332	0.1385	1.0142	0.6989	NA
ADAMTS9	32.1207	-0.6984	0.5422	0.1213	0.1858
ADAMTS9-AS2	0.4077	-0.0902	1.0812	0.7051	NA
ADAMTSL1	391.8947	0.9722	0.1691	0	0
ADAMTSL3	9.5786	0.3399	0.744	0.5011	0.6066
ADAMTSL4	155.3661	0.4378	0.2547	0.074	0.1199
ADAMTSL5	76.9496	0.2388	0.3507	0.4635	0.5701
ADAP1	8.6219	0.0375	0.7646	0.9403	0.9601
ADAR	5636.108	-0.0755	0.065	0.2444	0.3384
ADARB1	229.5488	-0.7035	0.2453	0.0029	0.0061
ADARB2	10.0874	-0.4076	0.7499	0.4211	0.5288
ADAT1	447.7304	-1.206	0.1656	0	0
ADAT2	81.1155	-1.3272	0.369	1e-04	2e-04
ADAT3	70.7599	-3.2625	0.5159	0	0
ADC	86.5653	-0.6766	0.3402	0.0328	0.0576
ADCK1	69.2799	0.3968	0.3785	0.253	0.3487
ADCK2	471.7497	-0.6775	0.1594	0	0
ADCK3	612.1956	-1.1678	0.1444	0	0
ADCK4	458.1721	-0.3679	0.1657	0.0241	0.0433
ADCK5	113.7752	-0.0292	0.2935	0.9167	0.9446
ADCY1	45.3586	0.9093	0.4567	0.0235	0.0423
ADCY10	0.872	-0.0494	1.0511	0.8672	NA
ADCY10P1	7.3171	-0.7582	0.8431	0.1413	0.2117
ADCY3	1675.2952	0.0845	0.0958	0.3753	0.4813
ADCY5	2.191	0.0537	0.9697	0.8944	0.9294
ADCY6	1125.0432	-0.5129	0.1115	0	0
ADCY7	927.8459	-0.3247	0.1206	0.0066	0.013
ADCY9	466.4928	-0.2557	0.1582	0.1009	0.158
ADCYAP1	3.2232	-0.6289	1.0191	0.1465	0.2182
ADCYAP1R1	1.3187	-0.2119	1.0245	0.5477	NA
ADD1	2883.9776	0.2039	0.0769	0.0078	0.0152
ADD2	583.1337	-0.0044	0.1415	0.975	0.983
ADD3	2201.3877	0.7322	0.0949	0	0
ADD3-AS1	0.6934	-0.0331	1.0525	0.9097	NA
ADH5	2265.3107	0.5784	0.0885	0	0
ADHFE1	1.3197	-0.1928	1.0246	0.5815	NA
ADI1	2861.8682	0.9525	0.0781	0	0
ADIG	0.6216	0.1945	1.0755	0.4699	NA
ADIPOR1	3909.1678	0.7381	0.0727	0	0
ADIPOR2	1673.3673	-1.0518	0.0969	0	0
ADIRF	8.6985	0.4813	0.8123	0.3407	0.445
ADK	1041.3749	0.9761	0.1117	0	0
ADM	1306.9845	2.4361	0.1127	0	0
ADM2	16.5135	-1.0738	0.6863	0.0354	0.0617
ADM5	143.3924	0.0704	0.2646	0.7814	0.8449
ADNP	2067.4055	-0.2665	0.0865	0.002	0.0042
ADNP2	1213.6017	1.2266	0.1121	0	0
ADO	1630.3973	1.664	0.096	0	0
ADORA1	163.1375	-2.314	0.2906	0	0
ADORA2A-AS1	0.9036	-0.0955	1.0402	0.7632	NA
ADORA2B	346.5539	-1.0606	0.1894	0	0
ADPGK	1549.0249	0.542	0.0999	0	0
ADPGK-AS1	4.469	0.0066	1.0735	0.979	0.9857
ADPRH	81.2254	-0.741	0.3493	0.0223	0.0404
ADPRHL1	55.9011	0.6166	0.3993	0.0887	0.141
ADPRHL2	625.5238	-3.3205	0.1748	0	0
ADPRM	73.9749	-0.4729	0.3782	0.1726	0.2517
ADRA1B	22.0903	-0.5851	0.5949	0.2174	0.3057
ADRA1D	11.7136	0.6121	0.7055	0.2268	0.3173
ADRA2A	2.5722	0.4807	0.9919	0.2602	0.3572
ADRA2B	0.6191	0.1932	1.0755	0.4723	NA
ADRA2C	1.6695	0.2459	1.0058	0.5171	0.6218
ADRB1	8.8139	0.227	0.7417	0.6521	0.7411
ADRB2	1077.2301	3.7186	0.1339	0	0
ADRBK1	2178.1353	0.2502	0.0859	0.0034	0.007
ADRBK2	24.8313	-0.2824	0.5449	0.5316	0.6344
ADRM1	5418.1287	-0.4944	0.0863	0	0
ADSL	2276.8695	0.2603	0.0838	0.0018	0.0039
ADSS	1672.5736	-0.3844	0.0982	1e-04	2e-04
ADSSL1	16.0809	-0.1361	0.6283	0.7788	0.843
ADTRP	2.9585	0.1058	0.9383	0.8074	0.8635
AEBP1	2503.6703	0.8791	0.0917	0	0
AEBP2	530.2977	-0.7694	0.1582	0	0
AEN	1699.3608	-3.6289	0.1167	0	0
AES	6605.9761	0.8963	0.0637	0	0
AFAP1	1949.0214	-1.1217	0.098	0	0
AFAP1-AS1	20.8314	3.1833	1.6162	0	1e-04
AFAP1L1	464.5835	-0.822	0.1612	0	0
AFAP1L2	66.9173	-0.1242	0.3687	0.7148	0.7931
AFF1	242.0132	-2.3182	0.2412	0	0
AFF2	2.1562	0.3691	0.9982	0.3614	0.4664
AFF3	24.6471	-1.3688	0.6342	0.0058	0.0115
AFF4	1271.0373	-1.5225	0.1115	0	0
AFG3L1P	90.7713	-2.5322	0.404	0	0
AFG3L2	1729.865	-0.5384	0.092	0	0
AFM	0.5721	0.1492	1.0838	0.5389	NA
AFMID	142.6782	-0.4606	0.2741	0.0788	0.1268
AFP	9.4185	0.4913	0.7536	0.3341	0.4383
AFTPH	345.591	-1.8199	0.1918	0	0
AGA	439.0978	0.9587	0.1614	0	0
AGAP1	520.8163	0.0924	0.1702	0.5809	0.6788
AGAP1-IT1	1.0027	0.0412	1.0414	0.895	NA
AGAP11	2.2589	-0.4346	1.0161	0.2754	0.3744
AGAP2	51.9679	-0.426	0.4375	0.2735	0.3722
AGAP2-AS1	547.6539	0.1644	0.1503	0.2676	0.3659
AGAP3	1480.731	-0.2479	0.1085	0.0214	0.0389
AGAP4	79.0899	-0.8109	0.361	0.015	0.0279
AGAP5	20.6128	-2.1826	0.8282	2e-04	4e-04
AGAP6	165.8943	0.0289	0.2512	0.9049	0.9367
AGAP7	0.6632	0.1777	1.0805	0.4869	NA
AGAP9	35.0435	-1.2767	0.5272	0.004	0.0082
AGBL2	6.4449	-0.0238	0.8044	0.9617	0.9741
AGBL3	2.4491	0.17	0.9651	0.6814	0.7662
AGBL5	737.7999	0.4465	0.1298	5e-04	0.0012
AGBL5-AS1	0.5237	0.0366	1.0746	0.8828	NA
AGER	9.9609	-1.603	1.0576	0.0051	0.0102
AGFG1	684.7394	-1.7486	0.1409	0	0
AGFG2	209.936	-3.9752	0.322	0	0
AGGF1	656.4011	-0.632	0.1466	0	0
AGK	790.1012	0.4787	0.1245	1e-04	3e-04
AGL	473.2624	0.4242	0.1599	0.0071	0.0138
AGMAT	0.1937	-0.0386	1.081	0.8688	NA
AGMO	174.5494	0.401	0.2577	0.1055	0.1643
AGO1	1232.632	-0.5482	0.1101	0	0
AGO2	682.3097	-0.5296	0.1363	1e-04	2e-04
AGO3	290.0717	-0.4312	0.1988	0.0264	0.0471
AGO4	91.9742	-0.7821	0.3329	0.0119	0.0226
AGPAT1	2482.7265	0.6779	0.0833	0	0
AGPAT2	1145.8651	0.139	0.1189	0.2385	0.3314
AGPAT3	1747.219	0.0436	0.1098	0.6896	0.7724
AGPAT4	40.2455	-1.1616	0.5485	0.0107	0.0204
AGPAT5	950.9989	-0.1278	0.1319	0.328	0.4318
AGPAT6	1001.1992	-1.0945	0.1152	0	0
AGPAT9	2692.5162	-1.1566	0.0809	0	0
AGPS	2380.8383	0.4635	0.092	0	0
AGR2	0.4272	-0.0931	1.0813	0.6962	NA
AGRN	13101.1343	0.694	0.0756	0	0
AGT	1.075	0.1865	1.0486	0.5526	NA
AGTPBP1	134.3294	-0.433	0.2789	0.1038	0.1619
AGTR1	12.2987	-0.4843	0.6951	0.3353	0.4394
AGTRAP	775.5714	0.628	0.1256	0	0
AHCTF1	2191.8394	-1.9235	0.0898	0	0
AHCTF1P1	9.1715	-0.5784	0.7635	0.2579	0.3544
AHCY	5194.6439	0.87	0.0665	0	0
AHCYL1	2983.2356	0.603	0.0784	0	0
AHCYL2	356.7124	0.7533	0.1816	0	1e-04
AHDC1	712.195	-1.7066	0.1494	0	0
AHI1	187.112	0.1475	0.2383	0.5222	0.6264
AHNAK	11625.7141	0.6581	0.0783	0	0
AHNAK2	361.5493	0.3772	0.1768	0.0297	0.0526
AHR	1206.6027	-0.6295	0.1085	0	0
AHRR	289.0118	-1.6372	0.2121	0	0
AHSA1	3817.7959	0.2559	0.0715	3e-04	8e-04
AHSA2	198.3757	-1.9849	0.2515	0	0
AHSG	0.5783	-0.1208	1.0807	0.6206	NA
AIDA	1303.7178	0.2521	0.1014	0.0124	0.0235
AIF1L	574.6088	0.1961	0.1432	0.1657	0.243
AIFM1	1698.4381	0.7058	0.0967	0	0
AIFM2	748.7796	-0.1612	0.1373	0.2352	0.3275
AIFM3	1.0328	-0.3014	1.0588	0.3475	NA
AIG1	150.0348	1.2614	0.269	0	0
AIM1	1066.0593	-0.2314	0.1133	0.0396	0.0683
AIM1L	1.5515	-0.2577	1.0175	0.4831	0.5888
AIM2	23.3831	-0.6019	0.604	0.2079	0.2944
