gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
A1BG	72.8799	0.6839	0.417	0.0758	0.1379
A1BG-AS1	45.6455	-0.2158	0.496	0.6255	0.7338
A1CF	0.2	-0.0339	1.1594	0.9	NA
A2M	108.2263	1.1992	0.6746	0.0254	0.0543
A2M-AS1	0.7298	0.1937	1.1652	0.4818	NA
A3GALT2	0.6627	-0.137	1.1604	0.6205	NA
A4GALT	101.1236	-1.9692	0.4596	0	0
AAAS	1622.5203	0.7372	0.196	1e-04	5e-04
AACS	1064.1808	0.3661	0.2042	0.0679	0.1258
AACSP1	18.809	-0.7793	0.7397	0.16	0.2576
AADAC	0.3632	0.1306	1.1629	0.6286	NA
AADAT	548.8591	0.1798	0.242	0.4461	0.5759
AAED1	109.1583	-1.1216	0.4526	0.0064	0.0161
AAGAB	918.5654	0.0824	0.2128	0.6929	0.7882
AAK1	473.6085	-1.3906	0.275	0	0
AAMDC	54.5839	0.8638	0.4743	0.043	0.0853
AAMP	2844.2177	0.4898	0.1938	0.0102	0.0243
AANAT	0.3209	0.1256	1.1627	0.6413	NA
AAR2	889.7898	-1.2205	0.3185	1e-04	2e-04
AARD	18.0061	-0.1146	0.71	0.8334	0.8923
AARS	4511.6956	0.1501	0.2821	0.5817	0.6976
AARS2	904.8449	0.1924	0.2691	0.4605	0.5896
AARSD1	524.4902	0.4462	0.2289	0.0461	0.0903
AASDH	62.3987	-1.5651	0.5114	5e-04	0.0017
AASDHPPT	1709.8609	0.3472	0.3896	0.3399	0.4697
AASS	549.8573	0.4051	0.2322	0.0741	0.1353
AATF	2687.9058	0.222	0.1869	0.2278	0.3428
AATK	9.3345	-0.7655	0.8508	0.1759	0.2779
ABAT	30.5206	-0.5746	0.6382	0.2696	0.392
ABCA1	55.3963	-0.5294	0.514	0.2432	0.3606
ABCA10	98.6124	1.0383	0.4181	0.0071	0.0177
ABCA11P	46.6606	-0.7407	0.5013	0.0963	0.1689
ABCA12	5.9801	0.1752	0.9056	0.7467	0.8301
ABCA13	8.5615	0.0417	0.8106	0.9404	0.9619
ABCA17P	3.9018	0.4399	1.0232	0.3705	0.5015
ABCA2	1435.2094	1.1556	0.2201	0	0
ABCA3	16.247	0.7316	0.7475	0.1881	0.2936
ABCA5	56.4842	0.1289	0.4583	0.7566	0.8374
ABCA6	2.6579	0.0659	1.0522	0.8817	0.9255
ABCA7	88.7149	-0.2718	0.4422	0.5013	0.6268
ABCA8	17.4453	0.5193	0.6811	0.3333	0.463
ABCA9	0.2	-0.0339	1.1594	0.8999	NA
ABCB1	148.7158	0.6361	0.3646	0.064	0.1197
ABCB10	1026.2435	0.4097	0.2747	0.1232	0.2069
ABCB4	1.0627	-0.1045	1.1136	0.7737	NA
ABCB6	385.6119	-0.1679	0.2682	0.5182	0.6417
ABCB7	365.6272	0.653	0.3184	0.0319	0.0662
ABCB8	664.5841	0.6892	0.2705	0.0085	0.0207
ABCB9	320.4779	-0.3634	0.2853	0.1869	0.2922
ABCC1	1442.0781	0.4179	0.202	0.0352	0.0718
ABCC10	207.946	-0.3451	0.3791	0.3316	0.4612
ABCC11	0.6881	-0.0092	1.1338	0.9773	NA
ABCC2	401.7849	-0.1855	0.4333	0.6409	0.7466
ABCC3	53.137	-0.2607	0.5049	0.5605	0.6787
ABCC4	841.6891	0.4028	0.2459	0.0927	0.1636
ABCC5	330.1664	-1.7542	0.286	0	0
ABCC6	0.9178	-0.2695	1.1308	0.4462	NA
ABCC6P2	1.6998	0.3312	1.0665	0.4556	NA
ABCD1	562.458	0.2705	0.3081	0.3599	0.4907
ABCD2	0.3314	-0.0784	1.1589	0.7744	NA
ABCD3	860.9136	0.2351	0.2424	0.3196	0.4476
ABCD4	251.7549	-0.2167	0.275	0.4155	0.5457
ABCE1	3137.6421	0.35	0.2095	0.0887	0.1578
ABCF1	2744.9677	-0.1192	0.1977	0.5398	0.6607
ABCF2	2584.9283	0.2239	0.2046	0.265	0.3869
ABCF3	486.3159	-1.6507	0.2687	0	0
ABCG1	1.945	-0.1591	1.0675	0.7108	NA
ABCG2	95.0458	0.5492	0.4304	0.1648	0.2637
ABCG4	0.5312	-0.1177	1.1596	0.6695	NA
ABCG5	1.4991	0.1167	1.0906	0.7694	NA
ABHD1	2.6834	0.023	1.0415	0.9595	0.9743
ABHD10	648.9677	-0.6515	0.2386	0.0051	0.0132
ABHD11	335.4297	1.0797	0.2787	1e-04	2e-04
ABHD12	1471.8221	0.9264	0.2085	0	0
ABHD12B	2.7067	0.3433	1.0581	0.449	0.5784
ABHD13	313.6249	-0.539	0.4575	0.1943	0.3015
ABHD14A	228.3301	1.0273	0.305	4e-04	0.0015
ABHD14B	1555.5571	0.7351	0.3014	0.0111	0.0262
ABHD15	163.3617	-0.9757	0.3216	0.0015	0.0044
ABHD16A	468.9095	0.825	0.2346	3e-04	0.0011
ABHD16B	157.2964	0.8597	0.3515	0.0097	0.0233
ABHD17A	1267.2021	0.5629	0.1992	0.004	0.0108
ABHD17B	595.1173	0.4188	0.4299	0.2891	0.414
ABHD17C	3121.434	1.0967	0.3324	5e-04	0.0017
ABHD2	998.3667	-0.6516	0.2382	0.005	0.0131
ABHD3	231.1571	0.2555	0.3566	0.4482	0.5781
ABHD4	174.4422	-1.2283	0.4525	0.0028	0.0077
ABHD5	252.4984	-1.6466	0.3044	0	0
ABHD6	165.5204	-2.1481	0.3593	0	0
ABHD8	170.642	-2.3502	0.357	0	0
ABI1	388.1667	-1.5761	0.2579	0	0
ABI2	815.6019	-0.6799	0.2261	0.0021	0.006
ABI3	4.2931	-0.6353	1.0057	0.2209	0.3345
ABI3BP	17.6066	0.6663	0.6799	0.2145	0.3264
ABL1	1621.5753	-1.7525	0.3165	0	0
ABL2	1579.2337	-0.0691	0.3973	0.8517	0.9051
ABLIM1	466.9191	0.2145	0.2398	0.3591	0.4899
ABLIM2	1.4389	0.1705	1.1272	0.6224	NA
ABLIM3	130.1668	-0.068	0.3931	0.8528	0.9059
ABO	1.1291	-0.2786	1.1422	0.408	NA
ABR	3085.2389	0.3601	0.2165	0.0896	0.1591
ABRACL	685.7729	1.1125	0.2676	0	1e-04
ABT1	624.1463	0.0349	0.2702	0.8939	0.9336
ABTB1	82.9051	-2.6232	0.5138	0	0
ABTB2	239.4011	-2.94	0.3479	0	0
AC002116.7	5.9021	0.3245	0.9011	0.5526	0.6719
AC002454.1	8.0439	0.8848	0.8869	0.119	0.2012
AC002480.3	0.7301	0.1937	1.1652	0.4817	NA
AC003102.3	1.9304	-0.4766	1.1362	0.2187	NA
AC003665.1	15.3507	0.927	0.72	0.0923	0.1631
AC004019.13	0.3648	0.131	1.1629	0.6275	NA
AC004893.11	26.1841	0.1126	0.6164	0.8254	0.8872
AC005264.2	0.5221	0.043	1.1594	0.8735	NA
AC005550.4	16.0875	-1.6614	0.8803	0.0054	0.0139
AC005592.2	9.8636	-0.3542	0.7963	0.5261	0.6488
AC005594.3	3.5882	0.1624	1.0293	0.7289	0.8173
AC006145.4	0.1657	-0.0264	1.1594	0.9219	NA
AC006262.5	0.653	7e-04	1.1567	0.9979	NA
AC006372.4	1.4185	0.4372	1.1525	0.2198	NA
AC007038.7	0.3314	-0.0784	1.1589	0.7744	NA
AC007040.7	22.1553	-1.5295	0.8047	0.0083	0.0202
AC007099.1	0.3212	0.1257	1.1627	0.6412	NA
AC007163.3	0.2	-0.0339	1.1594	0.8999	NA
AC007163.6	0.3644	0.1309	1.1629	0.6278	NA
AC007246.3	4.683	0.022	0.9318	0.9669	0.9789
AC007773.2	16.4449	0.0951	0.7006	0.8607	0.9112
AC007879.2	0.3968	-0.092	1.159	0.7376	NA
AC007966.1	0.6449	0.1837	1.1647	0.5037	NA
AC009299.3	1.5471	-0.2496	1.0967	0.5332	NA
AC009501.4	6.417	-0.713	0.9257	0.1979	0.3062
AC009948.5	44.0003	-1.2362	0.5574	0.0099	0.0237
AC010091.1	10.1358	0.2841	0.8122	0.611	0.7224
AC010226.4	44.8245	3.6613	0.864	0	0
AC010524.2	5.1525	-0.1152	0.9862	0.8183	0.8824
AC010890.1	4.5911	0.0587	0.9161	0.9131	0.945
AC010987.6	3.2124	-0.2774	0.9863	0.5837	0.6994
AC011738.4	0.5993	-0.1275	1.16	0.6445	NA
AC011747.4	0.5998	-0.1276	1.16	0.6443	NA
AC011747.7	8.3825	1.0156	0.8962	0.076	0.1383
AC012309.5	8.628	0.8064	0.8496	0.1548	0.2505
AC012314.8	51.0459	2.8032	0.6123	0	0
AC016629.8	30.6935	-0.7744	0.577	0.1146	0.1951
AC016995.3	1.5761	0.1495	1.0568	0.7344	NA
AC020571.3	4.6041	-0.7279	1.0059	0.1675	0.2671
AC022007.5	1.0194	-0.1098	1.1155	0.7606	NA
AC022311.1	2.8821	-0.5505	1.0799	0.2306	0.346
AC058791.1	11.0394	0.4997	0.8585	0.3711	0.502
AC068831.10	0.1994	-0.0336	1.1594	0.9008	NA
AC073283.4	0.4621	0.1541	1.1638	0.5701	NA
AC074138.3	2.2099	-0.0249	1.0683	0.9532	0.9701
AC074286.1	0.1656	-0.0263	1.1594	0.9221	NA
AC074289.1	7.4035	-0.0041	0.8564	0.9941	0.9958
AC079145.4	2.1841	0.3486	1.0831	0.4157	0.5458
AC090505.6	0.3314	-0.0784	1.1589	0.7744	NA
AC091729.9	64.1275	-0.3726	0.517	0.4135	0.5438
AC092295.7	1.1761	0.2832	1.1195	0.4481	NA
AC093391.2	2.2111	-0.2172	1.0344	0.6414	0.7469
AC095067.1	0.2	-0.0339	1.1594	0.8999	NA
AC096559.1	0.6884	-0.009	1.1337	0.9779	NA
AC097662.2	0.5651	-0.1227	1.1598	0.6568	NA
AC104134.2	1.3321	0.4151	1.1523	0.237	NA
AC105339.1	2.5609	0.3832	1.0591	0.4012	0.5314
AC113607.2	0.1657	-0.0264	1.1594	0.9219	NA
AC137932.6	4.9402	0.0107	0.9513	0.9836	0.9889
AC144449.1	27.4131	3.5123	1.6857	0	1e-04
AC147651.4	1.6675	-0.0147	1.0787	0.9715	NA
AC159540.1	3.6278	0.0672	0.9523	0.8975	0.9354
AC159540.1-2	23.4317	-0.0428	0.642	0.9346	0.9583
AC226118.1	0.8284	-0.1561	1.1613	0.5736	NA
ACAA1	766.2853	0.7296	0.2221	8e-04	0.0025
ACAA2	717.8422	0.8879	0.2377	1e-04	5e-04
ACACA	1263.4511	-0.1011	0.2137	0.6294	0.737
ACACB	111.6741	-0.4199	0.4165	0.2752	0.3986
ACAD10	237.9946	0.2041	0.2827	0.4545	0.5838
ACAD11	153.9002	0.5132	0.3259	0.0988	0.1725
ACAD8	252.4413	-0.2582	0.3182	0.3961	0.5263
ACAD9	885.3095	0.7554	0.2229	5e-04	0.0017
ACADL	6.0976	0.7067	0.945	0.1975	0.3057
ACADM	1150.8645	1.0702	0.2159	0	0
ACADS	69.8589	0.6195	0.4316	0.1179	0.1996
ACADSB	278.9172	0.591	0.3135	0.0489	0.0951
ACADVL	8268.024	1.0658	0.1875	0	0
ACAN	116.149	0.754	0.5783	0.125	0.2095
ACAP1	2.0034	-0.1337	1.0652	0.7562	NA
ACAP2	343.9476	-1.3941	0.2924	0	0
ACAP3	597.3362	-0.7963	0.2775	0.003	0.0082
ACAT1	1500.0289	1.2556	0.2203	0	0
ACAT2	703.5929	0.6542	0.2886	0.0187	0.0414
ACBD3	971.3427	-1.2799	0.4028	6e-04	0.002
ACBD4	35.8091	-0.5809	0.5815	0.2389	0.3557
ACBD5	594.2087	-0.7602	0.2432	0.0013	0.004
ACBD6	617.5049	0.1204	0.23	0.5923	0.7062
ACBD7	131.1704	0.6342	0.4167	0.0994	0.1734
ACCS	29.9022	-0.5598	0.5826	0.2569	0.377
ACD	665.5259	-0.5799	0.2451	0.0152	0.0345
ACE	5.7861	0.262	0.9015	0.6308	0.7383
ACE2	2.9585	-0.0088	1.0354	0.9847	0.9895
ACER2	26.6723	-1.019	0.6954	0.0608	0.1146
ACER3	286.1703	-0.1348	0.2919	0.6316	0.7386
ACHE	25.9264	1.0602	0.6176	0.0382	0.077
ACIN1	3034.7842	-0.2129	0.2069	0.2946	0.42
ACKR3	0.1686	-0.0275	1.1595	0.9186	NA
ACKR4	3.1816	0.2826	0.9815	0.5791	0.6953
ACLY	6319.1664	0.5854	0.1787	9e-04	0.0028
ACN9	203.1158	0.4397	0.3283	0.1601	0.2577
ACO1	610.4738	0.6581	0.2435	0.0055	0.0142
ACO2	2112.2001	1.0992	0.192	0	0
ACOT1	33.6097	0.0274	0.568	0.9551	0.9712
ACOT11	20.4421	-0.7739	0.673	0.1478	0.2406
ACOT13	126.2485	-0.0231	0.3491	0.9443	0.9645
ACOT2	294.1054	1.1462	0.2674	0	0
ACOT4	2.4641	-0.0644	1.0077	0.8943	0.9336
ACOT6	0.5658	0.0482	1.1594	0.8585	NA
ACOT7	6676.6551	1.0808	0.1941	0	0
ACOT8	424.5255	0.6985	0.282	0.0103	0.0245
ACOT9	814.5786	0.3361	0.2251	0.127	0.2121
ACOX1	481.7371	-0.0701	0.2392	0.764	0.8425
ACOX2	224.9846	0.7588	0.2942	0.0074	0.0183
ACOX3	254.2732	0.1071	0.2742	0.6865	0.7836
ACOXL	0.4877	0.0502	1.1597	0.8524	NA
ACP1	1707.9132	0.5262	0.2297	0.0191	0.0422
ACP2	609.1931	0.6942	0.2348	0.0025	0.0069
ACP5	317.6139	0.632	0.4122	0.0976	0.1707
ACP6	379.6325	0.1397	0.2791	0.6044	0.7164
ACPL2	582.5516	-1.8006	0.5063	1e-04	2e-04
ACPP	112.6905	1.2034	0.3634	4e-04	0.0014
ACPT	0.3657	-0.0859	1.159	0.7541	NA
ACRBP	0.3305	-0.0781	1.1589	0.7751	NA
ACRC	17.2962	-0.8189	0.708	0.134	0.2219
ACRV1	3.3836	-0.6105	1.0749	0.1959	0.3037
ACSBG1	3.6495	0.2802	0.9537	0.5934	0.7068
ACSBG2	0.8963	0.1411	1.1489	0.6404	NA
ACSF2	31.8463	0.4262	0.5734	0.3833	0.5137
ACSF3	416.0966	0.074	0.2846	0.7876	0.8606
ACSL1	463.1301	0.0461	0.2417	0.8448	0.9003
ACSL3	1973.4517	-0.0731	0.244	0.7584	0.8388
ACSL4	839.419	-0.6789	0.2264	0.0022	0.0062
ACSL5	121.7699	0.9432	0.4308	0.017	0.0382
ACSM3	27.0057	-0.6177	0.6107	0.224	0.3381
ACSS1	98.1792	-0.565	0.4124	0.1387	0.2282
ACSS2	398.3454	0.6991	0.2452	0.0034	0.0093
ACSS3	137.1236	0.5709	0.3572	0.0906	0.1607
ACTA1	0.3305	-0.0781	1.1589	0.7752	NA
ACTA2	111.0292	0.8668	0.3613	0.0109	0.0258
ACTB	126911.3215	1.4096	0.1738	0	0
ACTBL2	85.3895	2.6414	0.4804	0	0
ACTC1	0.8106	0.1227	1.1516	0.6767	NA
ACTG1	80480.1771	1.0242	0.2185	0	0
ACTG1P4	0.3314	-0.0784	1.1589	0.7744	NA
ACTG2	0.8106	0.1227	1.1516	0.6767	NA
ACTL10	41.1691	-0.4952	0.5903	0.3199	0.4478
ACTL6A	1461.4764	0.7147	0.1959	2e-04	7e-04
ACTL7A	0.3646	0.131	1.1629	0.6276	NA
ACTL7B	0.688	0.2037	1.1619	0.4742	NA
ACTL8	283.3981	1.1438	0.2699	0	1e-04
ACTN1	9919.2913	0.6023	0.186	0.001	0.0031
ACTN1-AS1	0.3617	0.1302	1.1628	0.6296	NA
ACTN2	9.0653	-0.0991	0.8161	0.8589	0.9105
ACTN4	25106.5269	0.9324	0.1839	0	0
ACTR10	584.4499	1.1183	0.2286	0	0
ACTR1A	2657.9638	0.1761	0.1969	0.3631	0.4939
ACTR1B	763.1775	0.6659	0.2309	0.0032	0.0086
ACTR2	8689.6873	0.9379	0.2147	0	0
ACTR3	2807.5741	0.5339	0.2038	0.0076	0.0189
ACTR3B	286.0929	-0.0722	0.2879	0.7947	0.8655
ACTR3C	0.6949	-0.1422	1.1606	0.6075	NA
ACTR5	220.7875	-1.1162	0.294	1e-04	3e-04
ACTR6	685.9683	0.4867	0.226	0.0276	0.0584
ACTR8	337.0016	-1.7537	0.2672	0	0
ACTRT3	18.9595	-0.2751	0.6895	0.6097	0.7212
ACVR1	213.4219	-0.8403	0.4216	0.0305	0.0638
ACVR1B	295.805	-1.8428	0.3934	0	0
ACVR1C	6.1887	-0.4995	0.9744	0.3409	0.4706
ACVR2A	84.0092	-1.492	0.5358	0.0014	0.004
ACVR2B	188.3894	-1.6811	0.3485	0	0
ACVR2B-AS1	10.8715	0.5969	0.7798	0.2863	0.4108
ACVRL1	0.8192	-0.0375	1.1486	0.8988	NA
ACY1	1134.1433	0.8593	0.2115	0	1e-04
ACY3	0.4955	-0.1122	1.1595	0.6839	NA
ACYP1	78.4537	0.3418	0.4132	0.3713	0.5022
ACYP2	93.6133	1.5501	0.3969	0	1e-04
AD000090.2	151.9279	0.5925	0.3818	0.0974	0.1705
ADA	241.9985	0.232	0.2815	0.3936	0.5243
ADAD2	0.7991	-0.1523	1.1611	0.5829	NA
ADAL	162.6946	-0.1064	0.3172	0.7259	0.8152
ADAM10	2664.5302	0.573	0.2007	0.0037	0.0098
ADAM11	122.4972	0.9634	0.3854	0.0075	0.0185
ADAM12	177.1394	0.7096	0.3379	0.0271	0.0575
ADAM15	5720.524	1.2494	0.1828	0	0
ADAM17	818.2495	0.398	0.2534	0.1063	0.1833
ADAM19	656.1827	0.4028	0.2393	0.0844	0.1512
ADAM1A	40.8352	0.292	0.5577	0.543	0.6631
ADAM20	1.2614	0.2236	1.1398	0.4999	NA
ADAM20P1	9.7696	1.236	0.9102	0.0338	0.0693
ADAM21	5.8595	0.4571	0.9164	0.4021	0.5322
ADAM22	250.221	0.6991	0.3335	0.0276	0.0583
ADAM23	476.2665	1.0776	0.2344	0	0
ADAM32	1.6913	-0.2696	1.0953	0.5051	NA
ADAM8	25.2965	-1.3159	0.6579	0.013	0.0301
ADAM9	3092.454	1.0456	0.2306	0	0
ADAMTS1	162.7398	1.0857	0.3251	5e-04	0.0015
ADAMTS10	2.9537	0.5402	1.0333	0.2738	0.3968
ADAMTS12	300.1709	1.1506	0.3507	5e-04	0.0017
ADAMTS13	57.7238	3.7012	0.6332	0	0
ADAMTS14	0.1656	-0.0263	1.1594	0.9221	NA
ADAMTS15	135.0954	-1.4185	0.6679	0.0079	0.0195
ADAMTS16	19.6838	-0.2754	0.6817	0.6077	0.7194
ADAMTS17	28.5527	0.3285	0.5899	0.5092	0.6338
ADAMTS19	0.9652	-0.2247	1.1481	0.4774	NA
ADAMTS2	1.2225	0.089	1.131	0.789	NA
ADAMTS20	9.8918	-0.3303	0.8717	0.5507	0.6699
ADAMTS3	167.1141	0.1051	0.3331	0.7403	0.8264
ADAMTS4	11.9872	-0.2051	0.7795	0.7126	0.8042
ADAMTS6	31.9069	-0.0218	0.6	0.9653	0.978
ADAMTS7	136.6827	0.9025	0.3642	0.0085	0.0207
ADAMTS8	2.7097	0.1084	1.0426	0.8112	0.8774
ADAMTS9	85.7541	-0.5085	0.4201	0.1896	0.2956
ADAMTS9-AS2	0.5315	-0.1178	1.1596	0.6693	NA
ADAMTSL1	28.1466	0.4837	0.6144	0.3426	0.4724
ADAMTSL2	0.3186	0.1252	1.1627	0.6426	NA
ADAMTSL3	4.8091	0.2651	0.9516	0.6138	0.7246
ADAMTSL4	128.2186	0.81	0.3783	0.0223	0.0484
ADAMTSL4-AS1	0.8537	0.1807	1.13	0.5979	NA
ADAMTSL5	55.0515	0.2116	0.4826	0.625	0.7335
ADAP1	36.4436	-0.6649	0.5752	0.1747	0.2763
ADAP2	1.0625	-0.2792	1.1477	0.3938	NA
ADAR	5409.5149	-0.0261	0.213	0.9004	0.9372
ADARB1	262.7982	-0.8342	0.3228	0.0068	0.017
ADAT1	434.7056	-1.8484	0.2895	0	0
ADAT2	68.3324	-1.5809	0.5201	5e-04	0.0017
ADAT3	66.314	-2.5502	0.6021	0	0
ADC	42.918	-0.5413	0.6201	0.2908	0.416
ADCK1	53.5973	0.4553	0.4645	0.2787	0.4024
ADCK2	356.0409	-0.7596	0.2709	0.0038	0.0101
ADCK3	609.8438	-1.6246	0.2515	0	0
ADCK4	397.4799	-0.411	0.246	0.0862	0.154
ADCK5	89.8142	0.0105	0.3877	0.9768	0.9847
ADCY1	70.0476	1.0444	0.4295	0.0081	0.0198
ADCY10	1.4925	0.1676	1.1242	0.633	NA
ADCY10P1	8.4914	-0.7097	0.8836	0.2061	0.3165
ADCY3	1523.2845	0.0941	0.2266	0.6711	0.7715
ADCY5	1.9464	-0.1701	1.0683	0.6918	NA
ADCY6	1098.5876	-0.24	0.3365	0.4532	0.5824
ADCY7	725.9355	-0.2262	0.2745	0.3943	0.5249
ADCY8	0.3225	0.126	1.1627	0.6405	NA
ADCY9	426.6892	-0.2819	0.2993	0.3273	0.4561
ADCYAP1	4.9465	0.1195	0.9491	0.8195	0.8832
ADCYAP1R1	2.775	-0.023	0.9935	0.963	0.9767
ADD1	2899.6799	0.3834	0.1884	0.0388	0.078
ADD2	281.4723	0.0671	0.2721	0.7989	0.8682
ADD3	2203.1651	0.5309	0.2379	0.0222	0.0481
ADD3-AS1	0.8092	0.1225	1.1517	0.6771	NA
ADH5	2406.1605	0.5898	0.2195	0.0061	0.0154
ADH6	0.3225	0.126	1.1627	0.6405	NA
ADHFE1	0.5649	-0.1226	1.1598	0.6569	NA
ADI1	2934.8773	0.9708	0.2369	0	1e-04
ADIPOR1	4216.2842	0.8339	0.1941	0	1e-04
ADIPOR2	1361.7632	-1.3828	0.2046	0	0
ADIRF	5.6716	0.1822	0.9033	0.7373	0.8239
ADK	840.0627	0.8873	0.2556	4e-04	0.0012
ADM	1176.9551	2.7076	0.3523	0	0
ADM2	20.1836	-1.696	0.8099	0.0036	0.0098
ADM5	144.5364	0.209	0.3621	0.5405	0.6612
ADNP	2208.3745	-0.6263	0.25	0.01	0.024
ADNP2	764.2884	0.4824	0.4712	0.2564	0.3763
ADO	2201.7449	1.9227	0.2886	0	0
ADORA1	79.3137	-2.9001	0.5767	0	0
ADORA2A-AS1	1.028	-0.2439	1.1462	0.4505	NA
ADORA2B	150.1604	-1.8996	0.3554	0	0
ADPGK	1404.5894	0.6175	0.1985	0.0016	0.0046
ADPGK-AS1	5.3771	0.3733	1.0704	0.401	0.5312
ADPRH	99.7251	-1.137	0.4031	0.0024	0.0066
ADPRHL1	41.0255	0.4257	0.5185	0.3512	0.4815
ADPRHL2	515.2521	-3.1041	0.2672	0	0
ADPRM	67.7889	-0.76	0.4529	0.0649	0.121
ADRA1B	12.7421	-0.8479	0.808	0.1343	0.2222
ADRA1D	2.6207	0.7511	1.1721	0.0733	0.134
ADRA2A	4.6599	0.9389	1.0107	0.0854	0.1527
ADRA2B	2.0626	0.6587	1.1593	0.1053	NA
ADRA2C	9.4731	0.9282	0.8971	0.1025	0.1778
ADRB1	9.4131	0.0448	0.7949	0.936	0.959
ADRB2	349.4151	3.376	0.2952	0	0
ADRBK1	1943.4121	0.3784	0.203	0.0577	0.1097
ADRBK2	19.7195	-0.0752	0.6689	0.8875	0.9294
ADRM1	5678.8654	-0.3801	0.2465	0.1134	0.1934
ADSL	2052.9493	0.2601	0.2011	0.1881	0.2936
ADSS	1794.4079	-0.3942	0.2133	0.0595	0.1126
ADSSL1	13.5437	-0.0429	0.7299	0.9377	0.9601
ADTRP	0.3225	0.126	1.1627	0.6405	NA
AEBP1	2303.3888	1.1621	0.2136	0	0
AEBP2	442.5072	-0.4497	0.2499	0.0644	0.1204
AEN	1522.5304	-3.6799	0.358	0	0
AES	6576.826	1.106	0.2003	0	0
AFAP1	2042.7013	-1.0344	0.2136	0	0
AFAP1-AS1	198.2451	0.2939	0.5181	0.5196	0.6429
AFAP1L1	519.7293	-0.2685	0.2599	0.2873	0.4119
AFAP1L2	249.4418	-0.5965	0.2996	0.0383	0.0772
AFF1	195.5069	-3.1161	0.3947	0	0
AFF2	1.8069	0.0853	1.0458	0.8498	NA
AFF3	12.3491	-0.4346	0.8106	0.4377	0.5682
AFF4	1117.0004	-1.8999	0.3605	0	0
AFG3L1P	128.0145	-2.3408	0.4075	0	0
AFG3L2	1384.9352	-0.3938	0.21	0.056	0.1068
AFMID	159.1677	-0.4324	0.3264	0.1649	0.2637
AFP	12.1046	0.1842	0.7572	0.7396	0.8261
AFTPH	325.3678	-1.7259	0.3255	0	0
AGA	560.9787	1.1047	0.2393	0	0
AGAP1	442.1874	0.0067	0.2461	0.9778	0.9853
AGAP1-IT1	0.3302	-0.078	1.1589	0.7755	NA
AGAP11	1.9933	-0.1329	1.0654	0.7575	NA
AGAP2	19.3697	0.0524	0.6515	0.9206	0.9493
AGAP2-AS1	372.902	0.24	0.2787	0.3729	0.5039
AGAP3	1470.3197	-0.0369	0.1994	0.8505	0.9041
AGAP4	75.659	-1.3005	0.4746	0.0023	0.0065
AGAP5	12.9776	-1.6952	0.9832	0.0054	0.0139
AGAP6	152.803	0.1394	0.3244	0.6527	0.7559
AGAP7	0.1654	-0.0263	1.1594	0.9222	NA
AGAP9	28.0794	-1.6276	0.7754	0.0045	0.0118
AGBL2	7.1287	0.7874	0.8909	0.1622	0.2604
AGBL3	0.7368	0.1947	1.1653	0.4795	NA
AGBL5	776.7046	0.6348	0.2599	0.0119	0.0278
AGER	10.4356	-1.1509	0.9875	0.0437	0.0863
AGFG1	599.2785	-1.8059	0.2638	0	0
AGFG2	190.6031	-4.335	0.4472	0	0
AGGF1	668.4592	-0.4575	0.2464	0.0566	0.1078
AGK	644.0242	0.1834	0.2219	0.3985	0.5289
AGL	383.5521	0.1572	0.2471	0.5136	0.6375
AGMAT	10.1928	0.7447	0.8376	0.1878	0.2932
AGMO	239.6319	0.5172	0.316	0.0872	0.1554
AGO1	1141.9044	-0.7157	0.2264	0.0012	0.0037
AGO2	732.2589	-0.5799	0.2696	0.0264	0.0561
AGO3	278.354	-0.6295	0.2773	0.0189	0.0418
AGO4	79.5551	-0.8831	0.4134	0.0208	0.0456
AGPAT1	2925.9908	0.8076	0.2042	1e-04	2e-04
AGPAT2	1010.9746	0.324	0.2315	0.1521	0.2468
AGPAT3	1231.4336	0.3786	0.2085	0.0643	0.1201
AGPAT4	15.0485	0.1406	0.7282	0.7979	0.8676
AGPAT4-IT1	0.6449	0.1837	1.1647	0.5037	NA
AGPAT5	893.322	-0.2036	0.2201	0.3447	0.4747
AGPAT6	816.3781	-1.3896	0.2416	0	0
AGPAT9	1887.2504	-1.5951	0.2212	0	0
AGPS	2168.0887	0.3382	0.1905	0.0713	0.1309
AGR2	104.4564	1.6005	0.3835	0	0
AGRN	9873.1931	1.1493	0.2013	0	0
AGT	0.7303	0.1937	1.1652	0.4816	NA
AGTPBP1	152.8675	0.0572	0.3276	0.8547	0.9073
AGTR1	4.7374	-0.4131	0.934	0.4426	0.5724
AGTRAP	525.4375	0.8195	0.3267	0.0085	0.0207
AGXT	0.1993	-0.0336	1.1594	0.9009	NA
AHCTF1	2293.2053	-2.0696	0.2126	0	0
AHCTF1P1	9.2777	-0.5822	0.943	0.2829	0.4072
AHCY	6311.4326	0.9768	0.1896	0	0
AHCYL1	2959.9897	0.589	0.1923	0.0019	0.0054
AHCYL2	389.2464	0.6485	0.2576	0.0095	0.023
AHDC1	612.3011	-1.9834	0.42	0	0
AHI1	185.3868	0.5228	0.3013	0.0709	0.1304
AHNAK	7425.5985	0.51	0.2245	0.0202	0.0443
AHNAK2	143.9515	0.1457	0.3732	0.6777	0.7769
AHR	1183.2148	-0.678	0.7479	0.2223	0.3361
AHRR	378.6718	-0.7789	0.3579	0.0211	0.0461
AHSA1	3851.0796	0.2842	0.1952	0.1389	0.2285
