Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Learning (GO:0007612)	1/44	0.3058124277852321	0.4123313633059309	0	0	2.805284161277006	3.3236539552847355	YTHDF1
Protein Sumoylation (GO:0016925)	1/44	0.3058124277852321	0.4123313633059309	0	0	2.805284161277006	3.3236539552847355	TRIM28
Negative Regulation of Biosynthetic Process (GO:0009890)	1/44	0.3058124277852321	0.4123313633059309	0	0	2.805284161277006	3.3236539552847355	KHSRP
Organelle Assembly (GO:0070925)	4/339	0.30696656105862097	0.4134229778567286	0	0	1.445351555475634	1.7069839760008667	YTHDF1;RAB34;CHMP1A;ATG4B
Regulation of Nitric Oxide Biosynthetic Process (GO:0045428)	1/45	0.3115536927013984	0.41725940986794424	0	0	2.741393222162453	3.1969677822558054	KHSRP
Positive Regulation of Calcium Ion Transmembrane Transport (GO:1904427)	1/45	0.3115536927013984	0.41725940986794424	0	0	2.741393222162453	3.1969677822558054	PDPK1
Establishment of Protein Localization to Mitochondrion (GO:0072655)	1/45	0.3115536927013984	0.41725940986794424	0	0	2.741393222162453	3.1969677822558054	HSPD1
Positive Regulation of Nucleocytoplasmic Transport (GO:0046824)	1/45	0.3115536927013984	0.41725940986794424	0	0	2.741393222162453	3.1969677822558054	TRIM28
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	1/45	0.3115536927013984	0.41725940986794424	0	0	2.741393222162453	3.1969677822558054	IMPDH2
Membraneless Organelle Assembly (GO:0140694)	2/138	0.315550251571133	0.42066000205597204	0	0	1.7763480392156863	2.0489061460863014	YTHDF1;DDX3X
Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	1/46	0.3172477515505456	0.42066000205597204	0	0	2.68034188034188	3.0772261593966563	MEN1
Regulation of Interleukin-10 Production (GO:0032653)	1/46	0.3172477515505456	0.42066000205597204	0	0	2.68034188034188	3.0772261593966563	HSPD1
Negative Regulation of Protein Serine/Threonine Kinase Activity (GO:0071901)	1/46	0.3172477515505456	0.42066000205597204	0	0	2.68034188034188	3.0772261593966563	MEN1
Neurotransmitter Transport (GO:0006836)	1/46	0.3172477515505456	0.42066000205597204	0	0	2.68034188034188	3.0772261593966563	SLC38A2
Cellular Response to Type II Interferon (GO:0071346)	1/46	0.3172477515505456	0.42066000205597204	0	0	2.68034188034188	3.0772261593966563	RPL13A
Development of Primary Male Sexual Characteristics (GO:0046546)	1/46	0.3172477515505456	0.42066000205597204	0	0	2.68034188034188	3.0772261593966563	INHBA
Male Gonad Development (GO:0008584)	1/46	0.3172477515505456	0.42066000205597204	0	0	2.68034188034188	3.0772261593966563	INHBA
Mononuclear Cell Differentiation (GO:1903131)	1/46	0.3172477515505456	0.42066000205597204	0	0	2.68034188034188	3.0772261593966563	LIF
Intracellular Calcium Ion Homeostasis (GO:0006874)	2/139	0.31858156273178906	0.4219623347440915	0	0	1.7632950990615224	2.0169922721841704	STOML2;TPT1
BMP Signaling Pathway (GO:0030509)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	DDX5
Regulation of Endothelial Cell Apoptotic Process (GO:2000351)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	PDPK1
Positive Regulation of T Cell Mediated Immunity (GO:0002711)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	HSPD1
Positive Regulation of Chromosome Organization (GO:2001252)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	AURKB
Double-Strand Break Repair via Nonhomologous End Joining (GO:0006303)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	ERCC1
Positive Regulation of Kinase Activity (GO:0033674)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	TRAF4
Positive Regulation of miRNA Transcription (GO:1902895)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	FOSL1
Positive Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	DDX3X
Intracellular Glucose Homeostasis (GO:0001678)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	RACK1
Mitotic Nuclear Division (GO:0140014)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	UBE2S
Mitotic Spindle Assembly (GO:0090307)	1/47	0.32289499018509993	0.42254524342652117	0	0	2.6219449446874195	2.9639202851394106	AURKB
Regulation of Cell Adhesion (GO:0030155)	2/142	0.3276562512072106	0.4270801186932749	0	0	1.7252551020408162	1.9250227953295322	C1QBP;P4HB
Nuclear Receptor-Mediated Steroid Hormone Signaling Pathway (GO:0030518)	1/48	0.3284957912949106	0.4270801186932749	0	0	2.5660329850182553	2.8565881152209567	DDX5
Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039)	1/48	0.3284957912949106	0.4270801186932749	0	0	2.5660329850182553	2.8565881152209567	HSPD1
Fatty Acid Beta-Oxidation (GO:0006635)	1/48	0.3284957912949106	0.4270801186932749	0	0	2.5660329850182553	2.8565881152209567	ACAA1
Hexose Metabolic Process (GO:0019318)	1/48	0.3284957912949106	0.4270801186932749	0	0	2.5660329850182553	2.8565881152209567	PDPK1
Pyruvate Metabolic Process (GO:0006090)	1/48	0.3284957912949106	0.4270801186932749	0	0	2.5660329850182553	2.8565881152209567	PKM
Activation of Protein Kinase Activity (GO:0032147)	1/49	0.334050534541884	0.4319618981145052	0	0	2.5124506903353057	2.7548092122993233	PDPK1
Carboxylic Acid Transport (GO:0046942)	1/49	0.334050534541884	0.4319618981145052	0	0	2.5124506903353057	2.7548092122993233	SLC38A2
Regulation of Stem Cell Differentiation (GO:2000736)	1/49	0.334050534541884	0.4319618981145052	0	0	2.5124506903353057	2.7548092122993233	HNRNPU
Positive Regulation of Transport (GO:0051050)	1/49	0.334050534541884	0.4319618981145052	0	0	2.5124506903353057	2.7548092122993233	CD151
Protein Localization to Chromosome (GO:0034502)	1/49	0.334050534541884	0.4319618981145052	0	0	2.5124506903353057	2.7548092122993233	BOD1
Intracellular Signaling Cassette (GO:0141124)	4/354	0.33493652375730965	0.4326413654561589	0	0	1.3823752151462996	1.5120617042420597	FOSL1;PDPK1;C1QBP;MEN1
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	2/145	0.3366989107275312	0.4336663855239117	0	0	1.6888111888111887	1.838382757993135	RACK1;VGLL4
Regulation of Interleukin-2 Production (GO:0032663)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	STOML2
RNA Methylation (GO:0001510)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	FTSJ3
Nucleocytoplasmic Transport (GO:0006913)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	HNRNPA1
Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	PDPK1
Positive Regulation of Developmental Growth (GO:0048639)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	NACA
Positive Regulation of Fat Cell Differentiation (GO:0045600)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	HNRNPU
Positive Regulation of Lymphocyte Activation (GO:0051251)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	HSPD1
Insulin Receptor Signaling Pathway (GO:0008286)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	SHC1
Myelination (GO:0042552)	1/50	0.3395595964352543	0.4336663855239117	0	0	2.461055428088395	2.6582002557970767	SOX10
Regulation of Cell Cycle Process (GO:0010564)	2/146	0.33970533532706415	0.4336663855239117	0	0	1.6770006613756614	1.8106185365210943	CDK11A;AURKB
Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	1/51	0.34502335048478106	0.4367384183351659	0	0	2.411715976331361	2.566411112353436	RNF126
Regulation of Interferon-Beta Production (GO:0032648)	1/51	0.34502335048478106	0.4367384183351659	0	0	2.411715976331361	2.566411112353436	DDX3X
Regulation of Lipid Metabolic Process (GO:0019216)	1/51	0.34502335048478106	0.4367384183351659	0	0	2.411715976331361	2.566411112353436	ADIPOR1
Autophagosome Maturation (GO:0097352)	1/51	0.34502335048478106	0.4367384183351659	0	0	2.411715976331361	2.566411112353436	CHMP1A
Nicotinamide Nucleotide Metabolic Process (GO:0046496)	1/51	0.34502335048478106	0.4367384183351659	0	0	2.411715976331361	2.566411112353436	PKM
Carboxylic Acid Transmembrane Transport (GO:1905039)	1/51	0.34502335048478106	0.4367384183351659	0	0	2.411715976331361	2.566411112353436	MFSD12
Response to Glucose (GO:0009749)	1/51	0.34502335048478106	0.4367384183351659	0	0	2.411715976331361	2.566411112353436	RACK1
Proton Transmembrane Transport (GO:1902600)	1/51	0.34502335048478106	0.4367384183351659	0	0	2.411715976331361	2.566411112353436	ATP5MC1
Positive Regulation of MAPK Cascade (GO:0043410)	4/361	0.3480387427807035	0.44009113944872946	0	0	1.3547973406229963	1.4299093042918967	TRAF4;SHC1;LIF;PHB2
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	1/52	0.3504421670143202	0.44219831799914217	0	0	2.364311405035387	2.4791213916029364	SLC38A2
Regulation of Cell Development (GO:0060284)	1/52	0.3504421670143202	0.44219831799914217	0	0	2.364311405035387	2.4791213916029364	NACA
Protein Localization to Organelle (GO:0033365)	2/150	0.35168837451465	0.4433046737579622	0	0	1.6313545688545688	1.7047815038443208	CTDNEP1;DDX3X
Positive Regulation of Signal Transduction (GO:0009967)	3/256	0.3541014344917196	0.4456990567139082	0	0	1.4325814773614827	1.4872657895325065	RAB34;LIF;UBE2V1
Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279)	1/53	0.3558164136099367	0.4456990567139082	0	0	2.318730086481566	2.3960374130353466	PDPK1
Nucleotide-Excision Repair (GO:0006289)	1/53	0.3558164136099367	0.4456990567139082	0	0	2.318730086481566	2.3960374130353466	ERCC1
Regulation of Smooth Muscle Cell Proliferation (GO:0048660)	1/53	0.3558164136099367	0.4456990567139082	0	0	2.318730086481566	2.3960374130353466	IGFBP3
Positive Regulation of miRNA Metabolic Process (GO:2000630)	1/53	0.3558164136099367	0.4456990567139082	0	0	2.318730086481566	2.3960374130353466	FOSL1
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	1/53	0.3558164136099367	0.4456990567139082	0	0	2.318730086481566	2.3960374130353466	ACAA1
Regulation of MAPK Cascade (GO:0043408)	3/258	0.35860114222698436	0.4487188432454445	0	0	1.4212046495244806	1.457508657991989	SHC1;LIF;PHB2
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	2/153	0.36062718679258265	0.4500267346450883	0	0	1.5987070324818669	1.6305382132985144	SHC1;PHB2
Cellular Response to BMP Stimulus (GO:0071773)	1/54	0.3611464545526834	0.4500267346450883	0	0	2.2748688176844927	2.3168895384991353	DDX5
Positive Regulation of Chemokine Production (GO:0032722)	1/54	0.3611464545526834	0.4500267346450883	0	0	2.2748688176844927	2.3168895384991353	DDX3X
Gonad Development (GO:0008406)	1/54	0.3611464545526834	0.4500267346450883	0	0	2.2748688176844927	2.3168895384991353	INHBA
Negative Regulation of Response to External Stimulus (GO:0032102)	2/154	0.3635968881004801	0.4526102341499752	0	0	1.588110902255639	1.6067068476312831	C1QBP;AURKB
Golgi to Plasma Membrane Transport (GO:0006893)	1/55	0.3664326513893412	0.4532686459490569	0	0	2.232632040324348	2.24142980747437	RAB34
RNA Modification (GO:0009451)	1/55	0.3664326513893412	0.4532686459490569	0	0	2.232632040324348	2.24142980747437	FTSJ3
Regulation of Metabolic Process (GO:0019222)	1/55	0.3664326513893412	0.4532686459490569	0	0	2.232632040324348	2.24142980747437	FOXM1
Regulation of Peptide Hormone Secretion (GO:0090276)	1/55	0.3664326513893412	0.4532686459490569	0	0	2.232632040324348	2.24142980747437	ENSA
Cell Surface Receptor Signaling Pathway via STAT (GO:0097696)	1/55	0.3664326513893412	0.4532686459490569	0	0	2.232632040324348	2.24142980747437	LIF
Endoplasmic Reticulum Organization (GO:0007029)	1/55	0.3664326513893412	0.4532686459490569	0	0	2.232632040324348	2.24142980747437	REEP4
Protein Phosphorylation (GO:0006468)	4/371	0.36676987934711186	0.4532686459490569	0	0	1.3172253044877056	1.3212041934144012	CDK11A;CTBP1;PDPK1;IGFBP3
Positive Regulation of DNA Recombination (GO:0045911)	1/56	0.37167536268362866	0.4579162579264419	0	0	2.1919311457772994	2.1694298473921534	RNF126
Response to Peptide Hormone (GO:0043434)	1/56	0.37167536268362866	0.4579162579264419	0	0	2.1919311457772994	2.1694298473921534	SLC2A1
Positive Regulation of Leukocyte Chemotaxis (GO:0002690)	1/56	0.37167536268362866	0.4579162579264419	0	0	2.1919311457772994	2.1694298473921534	C1QBP
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056)	2/157	0.37247461284222777	0.45843029272889574	0	0	1.5571428571428572	1.5378131037890663	FOXM1;ARFGAP1
Negative Regulation of Innate Immune Response (GO:0045824)	1/57	0.3768749440336681	0.4610091058515818	0	0	2.1526838546069316	2.1006790166753535	AURKB
Negative Regulation of Response to Stimulus (GO:0048585)	1/57	0.3768749440336681	0.4610091058515818	0	0	2.1526838546069316	2.1006790166753535	IGFBP3
Glucose Metabolic Process (GO:0006006)	1/57	0.3768749440336681	0.4610091058515818	0	0	2.1526838546069316	2.1006790166753535	PDPK1
Positive Regulation of Protein Localization to Cell Periphery (GO:1904377)	1/57	0.3768749440336681	0.4610091058515818	0	0	2.1526838546069316	2.1006790166753535	PDPK1
Memory (GO:0007613)	1/57	0.3768749440336681	0.4610091058515818	0	0	2.1526838546069316	2.1006790166753535	YTHDF1
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535)	1/57	0.3768749440336681	0.4610091058515818	0	0	2.1526838546069316	2.1006790166753535	PDPK1
Regulation of Multicellular Organismal Development (GO:2000026)	1/58	0.3820317481342861	0.4644762895249679	0	0	2.114813661372366	2.034982752229853	INO80E
Regulation of Myoblast Differentiation (GO:0045661)	1/58	0.3820317481342861	0.4644762895249679	0	0	2.114813661372366	2.034982752229853	IGFBP3
Cellular Response to Unfolded Protein (GO:0034620)	1/58	0.3820317481342861	0.4644762895249679	0	0	2.114813661372366	2.034982752229853	HSPD1
Positive Regulation of Type II Interferon Production (GO:0032729)	1/58	0.3820317481342861	0.4644762895249679	0	0	2.114813661372366	2.034982752229853	HSPD1
Protein Polymerization (GO:0051258)	1/58	0.3820317481342861	0.4644762895249679	0	0	2.114813661372366	2.034982752229853	UBE2S
Purine Ribonucleotide Metabolic Process (GO:0009150)	1/58	0.3820317481342861	0.4644762895249679	0	0	2.114813661372366	2.034982752229853	PTRH2
Regulation of Embryonic Development (GO:0045995)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	INO80E
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	FOSL1
Response to Light Stimulus (GO:0009416)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	MEN1
Response to Type II Interferon (GO:0034341)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	RPL13A
Protein Homotetramerization (GO:0051289)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	KCNN4
mRNA Transport (GO:0051028)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	ALYREF
Proton Motive Force-Driven ATP Synthesis (GO:0015986)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	ATP5MC1
Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	AURKB
Regulation of Bone Mineralization (GO:0030500)	1/59	0.3871461249229701	0.46598932950082744	0	0	2.0782493368700266	1.9721610955951412	PTRH2
+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897)	2/162	0.38715946792693745	0.46598932950082744	0	0	1.5081101190476192	1.4310737563851943	PDPK1;C1QBP
Positive Regulation of Cell Cycle (GO:0045787)	1/60	0.3922184213662012	0.4701919137257158	0	0	2.042924480994885	1.912047378097147	USP22
Fatty Acid Catabolic Process (GO:0009062)	1/60	0.3922184213662012	0.4701919137257158	0	0	2.042924480994885	1.912047378097147	ACAA1
Protein Targeting to Mitochondrion (GO:0006626)	1/60	0.3922184213662012	0.4701919137257158	0	0	2.042924480994885	1.912047378097147	HSPD1
Regulation of SMAD Protein Signal Transduction (GO:0060390)	1/60	0.3922184213662012	0.4701919137257158	0	0	2.042924480994885	1.912047378097147	INHBA
Organic Cation Transport (GO:0015695)	1/61	0.39724898171480916	0.47432714234604073	0	0	2.0087771203155818	1.854487041391315	SLC38A2
Phospholipid Transport (GO:0015914)	1/61	0.39724898171480916	0.47432714234604073	0	0	2.0087771203155818	1.854487041391315	PRELID3B
Telomere Organization (GO:0032200)	1/61	0.39724898171480916	0.47432714234604073	0	0	2.0087771203155818	1.854487041391315	INO80E
mRNA Export From Nucleus (GO:0006406)	1/61	0.39724898171480916	0.47432714234604073	0	0	2.0087771203155818	1.854487041391315	ALYREF
Negative Regulation of Signal Transduction (GO:0009968)	3/277	0.40106708605671304	0.4769622299661025	0	0	1.3214082783338432	1.2072737112765721	IGFBP3;RACK1;VGLL4
ATP Metabolic Process (GO:0046034)	1/62	0.4022381472714131	0.4769622299661025	0	0	1.9757493452323214	1.7993365821622973	PKM
DNA-templated Transcription Initiation (GO:0006352)	1/62	0.4022381472714131	0.4769622299661025	0	0	1.9757493452323214	1.7993365821622973	GTF2F1
Regulation of Phagocytosis (GO:0050764)	1/62	0.4022381472714131	0.4769622299661025	0	0	1.9757493452323214	1.7993365821622973	RACK1
Cellular Response to Light Stimulus (GO:0071482)	1/62	0.4022381472714131	0.4769622299661025	0	0	1.9757493452323214	1.7993365821622973	AURKB
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/62	0.4022381472714131	0.4769622299661025	0	0	1.9757493452323214	1.7993365821622973	LIF
Mitotic Cytokinesis (GO:0000281)	1/62	0.4022381472714131	0.4769622299661025	0	0	1.9757493452323214	1.7993365821622973	AURKB
Aerobic Electron Transport Chain (GO:0019646)	1/64	0.41209364592098313	0.4876847880721694	0	0	1.9128392974546822	1.6957409501365694	UQCRQ
Protein N-linked Glycosylation (GO:0006487)	1/64	0.41209364592098313	0.4876847880721694	0	0	1.9128392974546822	1.6957409501365694	MOGS
Nitrogen Compound Transport (GO:0071705)	2/172	0.4160654902745288	0.4895819742572735	0	0	1.4186974789915967	1.24407369855763	CHMP1A;SLC38A2
Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	1/65	0.416960648075778	0.4895819742572735	0	0	1.8828587278106508	1.6470559603745778	PSME3
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	1/65	0.416960648075778	0.4895819742572735	0	0	1.8828587278106508	1.6470559603745778	DDX3X
Cellular Response to Virus (GO:0098586)	1/65	0.416960648075778	0.4895819742572735	0	0	1.8828587278106508	1.6470559603745778	DDX3X
Protein Targeting to Membrane (GO:0006612)	1/65	0.416960648075778	0.4895819742572735	0	0	1.8828587278106508	1.6470559603745778	NACA
Protein-Containing Complex Disassembly (GO:0032984)	1/65	0.416960648075778	0.4895819742572735	0	0	1.8828587278106508	1.6470559603745778	CHMP1A
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	1/65	0.416960648075778	0.4895819742572735	0	0	1.8828587278106508	1.6470559603745778	UQCRQ
Negative Regulation of Autophagy (GO:0010507)	1/65	0.416960648075778	0.4895819742572735	0	0	1.8828587278106508	1.6470559603745778	EIF4G2
Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091)	2/174	0.42176622173066847	0.49428233610510713	0	0	1.402062569213732	1.2104063579946636	UBE2V1;PHB2
Regulation of Viral Genome Replication (GO:0045069)	1/66	0.4217875934763581	0.49428233610510713	0	0	1.85380063723259	1.6002997487188595	DDX3X
Regulation of Cellular Localization (GO:0060341)	1/67	0.4265748099728738	0.49940465557799857	0	0	1.825623094853864	1.555371586128528	RACK1
Positive Regulation of Intracellular Protein Transport (GO:0090316)	1/68	0.4313226226292897	0.5039796953798906	0	0	1.79828667314316	1.5121773294148488	TRIM28
Regulation of T Cell Activation (GO:0050863)	1/68	0.4313226226292897	0.5039796953798906	0	0	1.79828667314316	1.5121773294148488	HSPD1
Autophagosome Organization (GO:1905037)	1/69	0.43603135386215613	0.5084913747663629	0	0	1.7717542638357118	1.470628903601675	ATG4B
Phosphatidylinositol Metabolic Process (GO:0046488)	1/69	0.43603135386215613	0.5084913747663629	0	0	1.7717542638357118	1.470628903601675	CDIPT
Metal Ion Transport (GO:0030001)	2/180	0.43869572354359954	0.5111018138372033	0	0	1.3544007490636705	1.1159574392381681	KCNN4;TPT1
Negative Regulation of Immune Response (GO:0050777)	1/70	0.4407013234298169	0.5119473263463507	0	0	1.7459909098705084	1.4306438322534527	AURKB
Positive Regulation of Apoptotic Signaling Pathway (GO:2001235)	1/70	0.4407013234298169	0.5119473263463507	0	0	1.7459909098705084	1.4306438322534527	RACK1
Positive Regulation of Endothelial Cell Proliferation (GO:0001938)	1/70	0.4407013234298169	0.5119473263463507	0	0	1.7459909098705084	1.4306438322534527	PDPK1
Response to Ionizing Radiation (GO:0010212)	1/71	0.44533284868500533	0.516327940504354	0	0	1.7209636517328826	1.392144809136746	MEN1
Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/71	0.44533284868500533	0.516327940504354	0	0	1.7209636517328826	1.392144809136746	RACK1
Positive Regulation of Catabolic Process (GO:0009896)	2/183	0.4470597537387606	0.517829830585437	0	0	1.3317548013680611	1.0721465370080072	KHSRP;VGLL4
Negative Regulation of Cell Migration (GO:0030336)	2/184	0.44983239304955414	0.5186469672173847	0	0	1.3243720565149137	1.0580146471387257	IGFBP3;ADIPOR1
Autophagosome Assembly (GO:0000045)	1/72	0.4499262440610812	0.5186469672173847	0	0	1.6966413867822319	1.355059310922205	ATG4B
Telomere Maintenance (GO:0000723)	1/72	0.4499262440610812	0.5186469672173847	0	0	1.6966413867822319	1.355059310922205	INO80E
Intermediate Filament Organization (GO:0045109)	1/72	0.4499262440610812	0.5186469672173847	0	0	1.6966413867822319	1.355059310922205	VIM
Regulation of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/72	0.4499262440610812	0.5186469672173847	0	0	1.6966413867822319	1.355059310922205	RACK1
Spindle Assembly (GO:0051225)	1/73	0.4544818217245929	0.5213940593398771	0	0	1.6729947403024326	1.3193192394613635	AURKB
Establishment of Protein Localization to Membrane (GO:0090150)	1/73	0.4544818217245929	0.5213940593398771	0	0	1.6729947403024326	1.3193192394613635	NACA
Heterochromatin Formation (GO:0031507)	1/73	0.4544818217245929	0.5213940593398771	0	0	1.6729947403024326	1.3193192394613635	HNRNPU
Positive Regulation of Protein Transport (GO:0051222)	1/73	0.4544818217245929	0.5213940593398771	0	0	1.6729947403024326	1.3193192394613635	RACK1
Regulation of DNA Replication (GO:0006275)	1/73	0.4544818217245929	0.5213940593398771	0	0	1.6729947403024326	1.3193192394613635	INO80E
Myeloid Leukocyte Differentiation (GO:0002573)	1/74	0.45899989126092233	0.5260743739380198	0	0	1.649995947150847	1.284860598637643	LIF
Plasma Membrane Organization (GO:0007009)	1/75	0.4634807595434214	0.529692296621053	0	0	1.6276187430033584	1.2516231981109585	CHMP1A
Positive Regulation of Protein Localization to Membrane (GO:1905477)	1/75	0.4634807595434214	0.529692296621053	0	0	1.6276187430033584	1.2516231981109585	PDPK1
Positive Regulation of Protein Localization to Nucleus (GO:1900182)	1/75	0.4634807595434214	0.529692296621053	0	0	1.6276187430033584	1.2516231981109585	TRIM28
Protein Deubiquitination (GO:0016579)	1/76	0.4679247312071279	0.5342623001413449	0	0	1.6058382642998028	1.2195503799395246	USP22
Protein Transport (GO:0015031)	3/308	0.4684775762085312	0.5343850679184766	0	0	1.1852753509374694	0.898755233597134	HSPA9;RAB34;CHMP1A
Positive Regulation of Interleukin-6 Production (GO:0032755)	1/77	0.4723321082228781	0.5382702088010006	0	0	1.584630956088446	1.1885887710561651	HSPD1
Cellular Response to Decreased Oxygen Levels (GO:0036294)	1/78	0.4767031901379717	0.5427360798534782	0	0	1.56397448705141	1.1586880538210769	P4HB
Response to Tumor Necrosis Factor (GO:0034612)	1/79	0.48103827418133743	0.5466344024787926	0	0	1.543847671066606	1.1298007556674756	YBX3
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	1/79	0.48103827418133743	0.5466344024787926	0	0	1.543847671066606	1.1298007556674756	DCUN1D5
Endomembrane System Organization (GO:0010256)	2/196	0.4824801227489272	0.5477541601690753	0	0	1.2417157584683358	0.9049817601905226	CTDNEP1;REEP4
Cholesterol Homeostasis (GO:0042632)	1/80	0.48533765497741965	0.5489210046869968	0	0	1.5242303947269868	1.1018820568491319	CNBP
Signal Transduction in Response to DNA Damage (GO:0042770)	1/80	0.48533765497741965	0.5489210046869968	0	0	1.5242303947269868	1.1018820568491319	FOXM1
Positive Regulation of Organelle Organization (GO:0010638)	1/80	0.48533765497741965	0.5489210046869968	0	0	1.5242303947269868	1.1018820568491319	MSTO1
Negative Regulation of Cellular Component Organization (GO:0051129)	1/80	0.48533765497741965	0.5489210046869968	0	0	1.5242303947269868	1.1018820568491319	DDX3X
Regulation of Cytokinesis (GO:0032465)	1/81	0.4896016249889229	0.5511462945466299	0	0	1.505103550295858	1.0748896111218205	AURKB
Negative Regulation of Neuron Apoptotic Process (GO:0043524)	1/81	0.4896016249889229	0.5511462945466299	0	0	1.505103550295858	1.0748896111218205	GRINA
Positive Regulation of JNK Cascade (GO:0046330)	1/81	0.4896016249889229	0.5511462945466299	0	0	1.505103550295858	1.0748896111218205	TRAF4
Sterol Homeostasis (GO:0055092)	1/81	0.4896016249889229	0.5511462945466299	0	0	1.505103550295858	1.0748896111218205	CNBP
Negative Regulation of Cell Cycle (GO:0045786)	1/81	0.4896016249889229	0.5511462945466299	0	0	1.505103550295858	1.0748896111218205	MEN1
Regulation of Protein Kinase Activity (GO:0045859)	1/82	0.49383047394277946	0.5548657010593028	0	0	1.4864489736284607	1.0487833835745781	TRAF4
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	1/82	0.49383047394277946	0.5548657010593028	0	0	1.4864489736284607	1.0487833835745781	SHC1
Regulation of Cell Differentiation (GO:0045595)	2/201	0.4957302985216993	0.5559932954749142	0	0	1.210217755443886	0.8492379403396204	DDX5;LIF
Protein-Containing Complex Assembly (GO:0065003)	3/321	0.4957606884651318	0.5559932954749142	0	0	1.1360863179301774	0.7971485430507975	STOML2;SLC2A1;HSPD1
Wnt Signaling Pathway (GO:0016055)	1/83	0.4980244896221542	0.5574901003233068	0	0	1.4682493866358781	1.023525496883708	DDX3X
Protein Tetramerization (GO:0051262)	1/83	0.4980244896221542	0.5574901003233068	0	0	1.4682493866358781	1.023525496883708	KCNN4
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/84	0.5021839571439577	0.5616223192663087	0	0	1.450488343908177	0.9990800937910821	AURKB
